Seville, Spain
37.36, -5.96

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
          58,    19.500000,     292.3028,    101240.94,       0.0000
          58,    19.666667,     292.1165,    101240.94,       0.0000
          58,    19.833333,     291.9343,    101240.94,       0.0000
          58,    20.000000,     291.7566,    101240.94,       0.0000
          58,    20.166667,     291.5837,    101240.94,       0.0000
          58,    20.333333,     291.4154,    101240.94,       0.0000
          58,    20.500000,     291.2517,    101240.94,       0.0000
          58,    20.666667,     291.0924,    101240.94,       0.0000
          58,    20.833333,     290.9372,    101240.94,       0.0000
          58,    21.000000,     290.7856,    101240.94,       0.0000
          58,    21.166667,     290.6374,    101240.94,       0.0000
          58,    21.333333,     290.4921,    101240.94,       0.0000
          58,    21.500000,     290.3493,    101240.94,       0.0000
          58,    21.666667,     290.2087,    101240.94,       0.0000
          58,    21.833333,     290.0700,    101240.94,       0.0000
          58,    22.000000,     289.9329,    101240.94,       0.0000
          58,    22.166667,     289.7971,    101240.94,       0.0000
          58,    22.333333,     289.6624,    101240.94,       0.0000
          58,    22.500000,     289.5287,    101240.94,       0.0000
          58,    22.666667,     289.3957,    101240.94,       0.0000
          58,    22.833333,     289.2635,    101240.94,       0.0000
          58,    23.000000,     289.1318,    101240.94,       0.0000
          58,    23.166667,     289.0007,    101240.94,       0.0000
          58,    23.333333,     288.8700,    101240.94,       0.0000
          58,    23.500000,     288.7398,    101240.94,       0.0000
          58,    23.666667,     288.6099,    101240.94,       0.0000
          58,    23.833333,     288.4804,    101240.94,       0.0000
          59,     0.000000,     288.3511,    101240.94,       0.0000
          59,     0.166667,     288.2221,    101240.94,       0.0000
          59,     0.333333,     288.0932,    101240.94,       0.0000
          59,     0.500000,     287.9644,    101240.94,       0.0000
          59,     0.666667,     287.8356,    101240.94,       0.0000
          59,     0.833333,     287.7068,    101240.94,       0.0000
          59,     1.000000,     287.5780,    101240.94,       0.0000
          59,     1.166667,     287.4490,    101240.94,       0.0000
          59,     1.333333,     287.3198,    101240.94,       0.0000
          59,     1.500000,     287.1903,    101240.94,       0.0000
          59,     1.666667,     287.0606,    101240.94,       0.0000
          59,     1.833333,     286.9306,    101240.94,       0.0000
          59,     2.000000,     286.8003,    101240.94,       0.0000
          59,     2.166667,     286.6696,    101240.94,       0.0000
          59,     2.333333,     286.5387,    101240.94,       0.0000
          59,     2.500000,     286.4074,    101240.94,       0.0000
          59,     2.666667,     286.2759,    101240.94,       0.0000
          59,     2.833333,     286.1441,    101240.94,       0.0000
          59,     3.000000,     286.0120,    101240.94,       0.0000
          59,     3.166667,     285.8798,    101240.94,       0.0000
          59,     3.333333,     285.7474,    101240.94,       0.0000
          59,     3.500000,     285.6149,    101240.94,       0.0000
          59,     3.666667,     285.4823,    101240.94,       0.0000
          59,     3.833333,     285.3497,    101240.94,       0.0000
          59,     4.000000,     285.2172,    101240.94,       0.0000
          59,     4.166667,     285.0848,    101240.94,       0.0000
          59,     4.333333,     284.9528,    101240.94,       0.0000
          59,     4.500000,     284.8211,    101240.94,       0.0000
          59,     4.666667,     284.6901,    101240.94,       0.0000
          59,     4.833333,     284.5600,    101240.94,       0.0000
          59,     5.000000,     284.4310,    101240.94,       0.0000
          59,     5.166667,     284.3035,    101240.94,       0.0000
          59,     5.333333,     284.1781,    101240.94,       0.0000
          59,     5.500000,     284.0553,    101240.94,       0.0000
          59,     5.666667,     283.9358,    101240.94,       0.0000
          59,     5.833333,     283.8204,    101240.94,       0.0000
          59,     6.000000,     283.7100,    101240.94,       0.0000
          59,     6.166667,     283.6057,    101240.94,       0.0000
          59,     6.333333,     283.5087,    101240.94,       0.0000
          59,     6.500000,     283.4204,    101240.94,       0.0000
          59,     6.666667,     283.3420,    101240.94,       7.6918
          59,     6.833333,     283.2752,    101240.94,       7.4468
          59,     7.000000,     283.2215,    101240.94,      17.1061
          59,     7.166667,     283.1824,    101240.94,      41.0459
          59,     7.333333,     283.1595,    101240.94,      66.7318
          59,     7.500000,     283.1542,    101240.94,      86.7761
          59,     7.666667,     283.1679,    101240.94,      99.4852
          59,     7.833333,     283.2017,    101240.94,     101.9168
          59,     8.000000,     283.2567,    101240.94,      67.8314
          59,     8.166667,     283.3335,    101240.94,      44.3475
          59,     8.333333,     283.4326,    101240.94,      58.8018
          59,     8.500000,     283.5542,    101240.94,     105.1823
          59,     8.666667,     283.6980,    101240.94,     145.9170
          59,     8.833333,     283.8636,    101240.94,      97.8725
          59,     9.000000,     284.0501,    101240.94,      93.0754
          59,     9.166667,     284.2565,    101240.94,      93.0754
          59,     9.333333,     284.4813,    101240.94,      67.4644
          59,     9.500000,     284.7231,    101240.94,      56.6808
          59,     9.666667,     284.9799,    101240.94,      53.1866
          59,     9.833333,     285.2500,    101240.94,      53.8813
          59,    10.000000,     285.5311,    101240.94,      35.8818
          59,    10.166667,     285.8213,    101240.94,      25.1253
          59,    10.333333,     286.1183,    101240.94,      34.9302
          59,    10.500000,     286.4203,    101240.94,      48.3821
          59,    10.666667,     286.7250,    101240.94,      52.4939
          59,    10.833333,     287.0307,    101240.94,      31.7973
          59,    11.000000,     287.3355,    101240.94,      20.4746
          59,    11.166667,     287.6378,    101240.94,      17.6601
          59,    11.333333,     287.9362,    101240.94,      27.5155
          59,    11.500000,     288.2294,    101240.94,      26.0167
          59,    11.666667,     288.5163,    101240.94,      24.8295
          59,    11.833333,     288.7961,    101240.94,      38.1228
          59,    12.000000,     289.0682,    101240.94,      43.6827
          59,    12.166667,     289.3319,    101240.94,      44.6807
          59,    12.333333,     289.5871,    101240.94,      45.0145
          59,    12.500000,     289.8336,    101240.94,      32.4190
          59,    12.666667,     290.0714,    101240.94,      24.8295
          59,    12.833333,     290.3007,    101240.94,      32.7308
          59,    13.000000,     290.5215,    101240.94,      33.6698
          59,    13.166667,     290.7341,    101240.94,      36.5192
          59,    13.333333,     290.9388,    101240.94,      54.2294
          59,    13.500000,     291.1358,    101240.94,      55.6271
          59,    13.666667,     291.3252,    101240.94,      43.0201
          59,    13.833333,     291.5071,    101240.94,      23.0689
          59,    14.000000,     291.6814,    101240.94,      22.7779
          59,    14.166667,     291.8483,    101240.94,      25.7189
          59,    14.333333,     292.0073,    101240.94,      21.3331
          59,    14.500000,     292.1582,    101240.94,      31.4874
          59,    14.666667,     292.3007,    101240.94,      49.0621
          59,    14.833333,     292.4342,    101240.94,      54.5781
          59,    15.000000,     292.5583,    101240.94,      39.4162
          59,    15.166667,     292.6724,    101240.94,      26.6143
          59,    15.333333,     292.7759,    101240.94,      26.0167
          59,    15.500000,     292.8682,    101240.94,      23.0689
          59,    15.666667,     292.9488,    101240.94,      22.1979
          59,    15.833333,     293.0172,    101240.94,      29.6409
          59,    16.000000,     293.0729,    101240.94,      30.5614
          59,    16.166667,     293.1154,    101240.94,      29.6409
          59,    16.333333,     293.1444,    101240.94,      31.4874
          59,    16.500000,     293.1597,    101240.94,      29.6409
          59,    16.666667,     293.1611,    101240.94,      25.4218
          59,    16.833333,     293.1484,    101240.94,      19.6226
          59,    17.000000,     293.1217,    101240.94,      13.0503
          59,    17.166667,     293.0811,    101240.94,       7.4468
          59,    17.333333,     293.0269,    101240.94,       5.7605
          59,    17.500000,     292.9594,    101240.94,       5.0536
          59,    17.666667,     292.8790,    101240.94,       0.0000
          59,    17.833333,     292.7863,    101240.94,       0.0000
          59,    18.000000,     292.6821,    101240.94,       0.0000
          59,    18.166667,     292.5670,    101240.94,       0.0000
