Kuraymat, Egypt
29.24, 31.22

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
           4,    14.000000,     292.9467,    100606.78,     471.6004
           4,    14.166667,     292.9550,    100606.78,     429.8448
           4,    14.333333,     292.9423,    100606.78,     363.3985
           4,    14.500000,     292.9113,    100606.78,     290.9279
           4,    14.666667,     292.8627,    100606.78,     218.2211
           4,    14.833333,     292.7970,    100606.78,     275.2878
           4,    15.000000,     292.7150,    100606.78,     414.4396
           4,    15.166667,     292.6150,    100606.78,     346.0004
           4,    15.333333,     292.4970,    100606.78,     329.7403
           4,    15.500000,     292.3630,    100606.78,     302.1544
           4,    15.666667,     292.2130,    100606.78,      72.5543
           4,    15.833333,     292.0470,    100606.78,      33.8966
           4,    16.000000,     291.8650,    100606.78,      41.2183
           4,    16.166667,     291.6650,    100606.78,      41.2183
           4,    16.333333,     291.4470,    100606.78,      41.2183
           4,    16.500000,     291.2180,    100606.78,      41.2183
           4,    16.666667,     290.9880,    100606.78,      42.9193
           4,    16.833333,     290.7670,    100606.78,      41.2183
           4,    17.000000,     290.5650,    100606.78,       0.0000
           4,    17.166667,     290.3900,    100606.78,       0.0000
           4,    17.333333,     290.2420,    100606.78,       0.0000
           4,    17.500000,     290.1147,    100606.78,       0.0000
           4,    17.666667,     290.0013,    100606.78,       0.0000
           4,    17.833333,     289.8953,    100606.78,       0.0000
           4,    18.000000,     289.7900,    100606.78,       0.0000
           4,    18.166667,     289.6817,    100606.78,       0.0000
           4,    18.333333,     289.5703,    100606.78,       0.0000
           4,    18.500000,     289.4570,    100606.78,       0.0000
           4,    18.666667,     289.3430,    100606.78,       0.0000
           4,    18.833333,     289.2297,    100606.78,       0.0000
           4,    19.000000,     289.1183,    100606.78,       0.0000
           4,    19.166667,     289.0100,    100606.78,       0.0000
           4,    19.333333,     288.9047,    100606.78,       0.0000
           4,    19.500000,     288.8017,    100606.78,       0.0000
           4,    19.666667,     288.7003,    100606.78,       0.0000
           4,    19.833333,     288.6000,    100606.78,       0.0000
           4,    20.000000,     288.5000,    100606.78,       0.0000
           4,    20.166667,     288.4000,    100606.78,       0.0000
           4,    20.333333,     288.3000,    100606.78,       0.0000
           4,    20.500000,     288.2000,    100606.78,       0.0000
           4,    20.666667,     288.1000,    100606.78,       0.0000
           4,    20.833333,     288.0000,    100606.78,       0.0000
           4,    21.000000,     287.9000,    100606.78,       0.0000
           4,    21.166667,     287.8000,    100606.78,       0.0000
           4,    21.333333,     287.7000,    100606.78,       0.0000
           4,    21.500000,     287.5997,    100606.78,       0.0000
           4,    21.666667,     287.4983,    100606.78,       0.0000
           4,    21.833333,     287.3953,    100606.78,       0.0000
           4,    22.000000,     287.2900,    100606.78,       0.0000
           4,    22.166667,     287.1817,    100606.78,       0.0000
           4,    22.333333,     287.0703,    100606.78,       0.0000
           4,    22.500000,     286.9570,    100606.78,       0.0000
           4,    22.666667,     286.8430,    100606.78,       0.0000
           4,    22.833333,     286.7297,    100606.78,       0.0000
           4,    23.000000,     286.6183,    100606.78,       0.0000
           4,    23.166667,     286.5100,    100606.78,       0.0000
           4,    23.333333,     286.4047,    100606.78,       0.0000
           4,    23.500000,     286.3020,    100606.78,       0.0000
           4,    23.666667,     286.2020,    100606.78,       0.0000
           4,    23.833333,     286.1047,    100606.78,       0.0000
           5,     0.000000,     286.0100,    100606.78,       0.0000
           5,     0.166667,     285.9183,    100606.78,       0.0000
           5,     0.333333,     285.8297,    100606.78,       0.0000
           5,     0.500000,     285.7433,    100606.78,       0.0000
           5,     0.666667,     285.6587,    100606.78,       0.0000
           5,     0.833333,     285.5750,    100606.78,       0.0000
           5,     1.000000,     285.4917,    100606.78,       0.0000
           5,     1.166667,     285.4083,    100606.78,       0.0000
           5,     1.333333,     285.3250,    100606.78,       0.0000
           5,     1.500000,     285.2417,    100606.78,       0.0000
           5,     1.666667,     285.1583,    100606.78,       0.0000
           5,     1.833333,     285.0750,    100606.78,       0.0000
           5,     2.000000,     284.9917,    100606.78,       0.0000
           5,     2.166667,     284.9083,    100606.78,       0.0000
           5,     2.333333,     284.8250,    100606.78,       0.0000
           5,     2.500000,     284.7417,    100606.78,       0.0000
           5,     2.666667,     284.6583,    100606.78,       0.0000
           5,     2.833333,     284.5750,    100606.78,       0.0000
           5,     3.000000,     284.4917,    100606.78,       0.0000
           5,     3.166667,     284.4083,    100606.78,       0.0000
           5,     3.333333,     284.3250,    100606.78,       0.0000
           5,     3.500000,     284.2417,    100606.78,       0.0000
           5,     3.666667,     284.1583,    100606.78,       0.0000
           5,     3.833333,     284.0750,    100606.78,       0.0000
           5,     4.000000,     283.9917,    100606.78,       0.0000
           5,     4.166667,     283.9083,    100606.78,       0.0000
           5,     4.333333,     283.8250,    100606.78,       0.0000
           5,     4.500000,     283.7417,    100606.78,       0.0000
           5,     4.666667,     283.6583,    100606.78,       0.0000
           5,     4.833333,     283.5750,    100606.78,       0.0000
           5,     5.000000,     283.4917,    100606.78,       0.0000
           5,     5.166667,     283.4083,    100606.78,       0.0000
           5,     5.333333,     283.3250,    100606.78,       0.0000
           5,     5.500000,     283.2417,    100606.78,       0.0000
           5,     5.666667,     283.1583,    100606.78,       0.0000
           5,     5.833333,     283.0750,    100606.78,       0.0000
           5,     6.000000,     282.9917,    100606.78,       0.0000
           5,     6.166667,     282.9083,    100606.78,       0.0000
           5,     6.333333,     282.8250,    100606.78,       0.0000
           5,     6.500000,     282.7483,    100606.78,       0.0000
           5,     6.666667,     282.6917,    100606.78,       0.0000
           5,     6.833333,     282.6683,    100606.78,       0.0000
           5,     7.000000,     282.6917,    100606.78,       0.0000
           5,     7.166667,     282.7750,    100606.78,      47.7887
           5,     7.333333,     282.9183,    100606.78,      52.3718
           5,     7.500000,     283.1110,    100606.78,      50.8718
           5,     7.666667,     283.3450,    100606.78,      55.2981
           5,     7.833333,     283.6123,    100606.78,      62.2510
           5,     8.000000,     283.9050,    100606.78,      68.7903
           5,     8.166667,     284.2217,    100606.78,      73.7857
           5,     8.333333,     284.5623,    100606.78,     108.0304
           5,     8.500000,     284.9197,    100606.78,     184.1754
           5,     8.666667,     285.2843,    100606.78,     326.3267
           5,     8.833333,     285.6470,    100606.78,     346.6736
           5,     9.000000,     285.9983,    100606.78,     266.6483
           5,     9.166667,     286.3317,    100606.78,     166.7247
           5,     9.333333,     286.6470,    100606.78,     130.3796
           5,     9.500000,     286.9463,    100606.78,     177.6021
           5,     9.666667,     287.2297,    100606.78,     493.4219
           5,     9.833333,     287.4970,    100606.78,     595.6835
           5,    10.000000,     287.7483,    100606.78,     564.4205
           5,    10.166667,     287.9817,    100606.78,     680.2040
           5,    10.333333,     288.1970,    100606.78,     762.9835
           5,    10.500000,     288.3990,    100606.78,     801.8444
           5,    10.666667,     288.5930,    100606.78,     786.4496
           5,    10.833333,     288.7843,    100606.78,     764.7043
           5,    11.000000,     288.9783,    100606.78,     742.8622
           5,    11.166667,     289.1783,    100606.78,     724.3897
           5,    11.333333,     289.3843,    100606.78,     749.7705
           5,    11.500000,     289.5937,    100606.78,     791.0158
           5,    11.666667,     289.8023,    100606.78,     797.2877
           5,    11.833333,     290.0063,    100606.78,     709.3247
           5,    12.000000,     290.2017,    100606.78,     551.7031
           5,    12.166667,     290.3850,    100606.78,     342.6294
           5,    12.333333,     290.5563,    100606.78,     107.0132
           5,    12.500000,     290.7170,    100606.78,      27.6247
