Calama, Chile
-22.50 , -68.90
      
     Day [#],     Time [h],       Ta [K],     Pa [kPa],    Ib [W/m2],    Ig [W/m2],    Id [W/m2],
     29.0000 ,       7.0000 ,     286.7500 ,      76.7826 ,     964.0000 ,     545.0000 ,      66.4596 ,
     29.0000 ,       8.0000 ,     288.1000 ,      76.7826 ,    1027.0000 ,     796.0000 ,      88.6698 ,
     29.0000 ,       9.0000 ,     289.4000 ,      76.7826 ,    1053.0000 ,     993.0000 ,     106.1140 ,
     29.0000 ,      10.0000 ,     290.5000 ,      76.7826 ,    1069.0000 ,    1126.0000 ,     114.2053 ,
     29.0000 ,      11.0000 ,     291.4000 ,      76.7826 ,    1066.0000 ,    1184.0000 ,     124.0216 ,
     29.0000 ,      12.0000 ,     292.1000 ,      76.7826 ,    1065.0000 ,    1168.0000 ,     121.5552 ,
     29.0000 ,      13.0000 ,     292.5500 ,      76.7826 ,    1060.0000 ,    1076.0000 ,     109.3142 ,
     29.0000 ,      14.0000 ,     292.7500 ,      76.7826 ,    1041.0000 ,     915.0000 ,      95.3848 ,
     29.0000 ,      15.0000 ,     292.7000 ,      76.7826 ,    1002.0000 ,     694.0000 ,      75.5945 ,
     29.0000 ,      16.0000 ,     292.3000 ,      76.7826 ,     898.0000 ,     430.0000 ,      59.0596 ,
     29.0000 ,      17.0000 ,     291.5500 ,      76.7826 ,     670.0000 ,     165.0000 ,      38.4022 ,
     29.0000 ,      18.0000 ,     290.6500 ,      76.7826 ,       0.0000 ,       1.0000 ,       1.0000 ,
     29.0000 ,      19.0000 ,     289.8500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     29.0000 ,      20.0000 ,     289.1500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     29.0000 ,      21.0000 ,     288.4500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     29.0000 ,      22.0000 ,     287.8000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     29.0000 ,      23.0000 ,     287.2500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     29.0000 ,       0.0000 ,     286.7000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,       1.0000 ,     286.1500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,       2.0000 ,     285.7500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,       3.0000 ,     285.4500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,       4.0000 ,     285.2000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,       5.0000 ,     285.1500 ,      76.7826 ,       0.0000 ,      15.0000 ,      15.0000 ,
     30.0000 ,       6.0000 ,     285.8000 ,      76.7826 ,     511.0000 ,     256.0000 ,     114.8733 ,
     30.0000 ,       7.0000 ,     287.0500 ,      76.7826 ,     919.0000 ,     518.0000 ,      63.4649 ,
     30.0000 ,       8.0000 ,     288.3000 ,      76.7826 ,     991.0000 ,     757.0000 ,      75.8648 ,
     30.0000 ,       9.0000 ,     289.5000 ,      76.7826 ,    1010.0000 ,     946.0000 ,      96.3733 ,
     30.0000 ,      10.0000 ,     290.6000 ,      76.7333 ,    1021.0000 ,    1077.0000 ,     111.3482 ,
     30.0000 ,      11.0000 ,     291.4500 ,      76.6839 ,    1011.0000 ,    1135.0000 ,     130.1453 ,
     30.0000 ,      12.0000 ,     292.1000 ,      76.7333 ,    1016.0000 ,    1123.0000 ,     124.9543 ,
     30.0000 ,      13.0000 ,     292.5500 ,      76.7826 ,    1018.0000 ,    1035.0000 ,     106.7867 ,
     30.0000 ,      14.0000 ,     292.7500 ,      76.7826 ,    1005.0000 ,     879.0000 ,      87.9190 ,
     30.0000 ,      15.0000 ,     292.6500 ,      76.7826 ,     969.0000 ,     671.0000 ,      73.2658 ,
     30.0000 ,      16.0000 ,     292.2500 ,      76.7826 ,     879.0000 ,     420.0000 ,      57.3773 ,
     30.0000 ,      17.0000 ,     291.6000 ,      76.7826 ,     667.0000 ,     163.0000 ,      37.5246 ,
     30.0000 ,      18.0000 ,     290.7000 ,      76.7826 ,       0.0000 ,       1.0000 ,       1.0000 ,
     30.0000 ,      19.0000 ,     289.9000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,      20.0000 ,     289.3000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,      21.0000 ,     288.7000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,      22.0000 ,     288.1000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,      23.0000 ,     287.6000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     30.0000 ,       0.0000 ,     287.2000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,       1.0000 ,     286.7500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,       2.0000 ,     286.4000 ,      76.8320 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,       3.0000 ,     286.2000 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,       4.0000 ,     286.0000 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,       5.0000 ,     285.9500 ,      76.8813 ,       0.0000 ,      15.0000 ,      15.0000 ,
     31.0000 ,       6.0000 ,     286.7000 ,      76.8813 ,     497.0000 ,     267.0000 ,     130.8317 ,
     31.0000 ,       7.0000 ,     288.1500 ,      76.8813 ,     964.0000 ,     545.0000 ,      69.9497 ,
     31.0000 ,       8.0000 ,     289.6000 ,      76.8813 ,    1029.0000 ,     799.0000 ,      93.1989 ,
     31.0000 ,       9.0000 ,     290.9500 ,      76.8813 ,    1056.0000 ,     999.0000 ,     111.7737 ,
     31.0000 ,      10.0000 ,     292.1500 ,      76.8813 ,    1076.0000 ,    1136.0000 ,     119.0962 ,
     31.0000 ,      11.0000 ,     293.1000 ,      76.8813 ,    1075.0000 ,    1196.0000 ,     128.0249 ,
     31.0000 ,      12.0000 ,     293.8500 ,      76.8813 ,    1074.0000 ,    1180.0000 ,     125.2880 ,
     31.0000 ,      13.0000 ,     294.3500 ,      76.8813 ,    1068.0000 ,    1088.0000 ,     114.4287 ,
     31.0000 ,      14.0000 ,     294.5500 ,      76.8813 ,    1047.0000 ,     925.0000 ,     101.1212 ,
     31.0000 ,      15.0000 ,     294.5000 ,      76.8813 ,    1007.0000 ,     699.0000 ,      78.2129 ,
     31.0000 ,      16.0000 ,     294.1000 ,      76.8813 ,     906.0000 ,     433.0000 ,      59.7927 ,
     31.0000 ,      17.0000 ,     293.3000 ,      76.8813 ,     666.0000 ,     164.0000 ,      39.3217 ,
     31.0000 ,      18.0000 ,     292.3000 ,      76.8813 ,       0.0000 ,       1.0000 ,       1.0000 ,
     31.0000 ,      19.0000 ,     291.3500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,      20.0000 ,     290.5000 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,      21.0000 ,     289.6500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,      22.0000 ,     288.7500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,      23.0000 ,     288.0000 ,      76.9307 ,       0.0000 ,       0.0000 ,       0.0000 ,
     31.0000 ,       0.0000 ,     287.3500 ,      76.9800 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,       1.0000 ,     286.6000 ,      76.9800 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,       2.0000 ,     286.0000 ,      76.9800 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,       3.0000 ,     285.6500 ,      76.9800 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,       4.0000 ,     285.3500 ,      76.9800 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,       5.0000 ,     285.2500 ,      76.9800 ,       0.0000 ,      14.0000 ,      14.0000 ,
     32.0000 ,       6.0000 ,     286.0000 ,      76.9800 ,     495.0000 ,     272.0000 ,     137.4624 ,
     32.0000 ,       7.0000 ,     287.5000 ,      76.9800 ,     966.0000 ,     555.0000 ,      80.7022 ,
     32.0000 ,       8.0000 ,     289.0000 ,      76.9800 ,    1031.0000 ,     812.0000 ,     106.2802 ,
     32.0000 ,       9.0000 ,     290.4000 ,      76.9800 ,    1061.0000 ,    1015.0000 ,     124.6808 ,
     32.0000 ,      10.0000 ,     291.6500 ,      76.9800 ,    1083.0000 ,    1152.0000 ,     129.2698 ,
     32.0000 ,      11.0000 ,     292.6500 ,      76.9800 ,    1083.0000 ,    1212.0000 ,     136.6014 ,
     32.0000 ,      12.0000 ,     293.4000 ,      76.9800 ,    1082.0000 ,    1195.0000 ,     132.7858 ,
     32.0000 ,      13.0000 ,     293.9000 ,      76.9307 ,    1074.0000 ,    1104.0000 ,     125.2480 ,
     32.0000 ,      14.0000 ,     294.1500 ,      76.8813 ,    1051.0000 ,     939.0000 ,     112.3024 ,
     32.0000 ,      15.0000 ,     294.0500 ,      76.8813 ,    1012.0000 ,     712.0000 ,      88.5924 ,
     32.0000 ,      16.0000 ,     293.6000 ,      76.8813 ,     913.0000 ,     443.0000 ,      67.5386 ,
     32.0000 ,      17.0000 ,     292.8000 ,      76.8813 ,     677.0000 ,     169.0000 ,      42.9369 ,
     32.0000 ,      18.0000 ,     291.7500 ,      76.8813 ,       0.0000 ,       1.0000 ,       1.0000 ,
     32.0000 ,      19.0000 ,     290.7500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,      20.0000 ,     289.8500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,      21.0000 ,     288.9500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,      22.0000 ,     288.0500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,      23.0000 ,     287.3000 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     32.0000 ,       0.0000 ,     286.6500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,       1.0000 ,     285.9500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,       2.0000 ,     285.4500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,       3.0000 ,     285.1000 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,       4.0000 ,     284.8000 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,       5.0000 ,     284.7500 ,      76.8813 ,       0.0000 ,      13.0000 ,      13.0000 ,
     33.0000 ,       6.0000 ,     285.5000 ,      76.8813 ,     493.0000 ,     264.0000 ,     131.0790 ,
     33.0000 ,       7.0000 ,     286.9500 ,      76.8813 ,     962.0000 ,     542.0000 ,      71.3895 ,
     33.0000 ,       8.0000 ,     288.4000 ,      76.8813 ,    1027.0000 ,     794.0000 ,      92.4636 ,
     33.0000 ,       9.0000 ,     289.7500 ,      76.8813 ,    1055.0000 ,     995.0000 ,     110.8240 ,
     33.0000 ,      10.0000 ,     291.0000 ,      76.8813 ,    1074.0000 ,    1130.0000 ,     116.5696 ,
     33.0000 ,      11.0000 ,     292.0500 ,      76.8813 ,    1072.0000 ,    1191.0000 ,     127.0738 ,
     33.0000 ,      12.0000 ,     292.8000 ,      76.8813 ,    1072.0000 ,    1175.0000 ,     122.9976 ,
     33.0000 ,      13.0000 ,     293.3000 ,      76.8813 ,    1065.0000 ,    1084.0000 ,     113.7923 ,
     33.0000 ,      14.0000 ,     293.5000 ,      76.8813 ,    1045.0000 ,     921.0000 ,      99.4152 ,
     33.0000 ,      15.0000 ,     293.4000 ,      76.8813 ,    1006.0000 ,     698.0000 ,      78.8203 ,
     33.0000 ,      16.0000 ,     292.9500 ,      76.8813 ,     909.0000 ,     434.0000 ,      60.8817 ,
     33.0000 ,      17.0000 ,     292.1500 ,      76.8813 ,     671.0000 ,     165.0000 ,      40.7777 ,
     33.0000 ,      18.0000 ,     291.1500 ,      76.8813 ,       0.0000 ,       1.0000 ,       1.0000 ,
     33.0000 ,      19.0000 ,     290.1500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,      20.0000 ,     289.2500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,      21.0000 ,     288.3500 ,      76.8813 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,      22.0000 ,     287.4500 ,      76.8320 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,      23.0000 ,     286.7000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     33.0000 ,       0.0000 ,     286.0500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,       1.0000 ,     285.3500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,       2.0000 ,     284.8000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,       3.0000 ,     284.4000 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,       4.0000 ,     284.0500 ,      76.7826 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,       5.0000 ,     283.9500 ,      76.7826 ,       0.0000 ,      12.0000 ,      12.0000 ,
     34.0000 ,       6.0000 ,     284.7000 ,      76.7826 ,     497.0000 ,     253.0000 ,     120.0764 ,
     34.0000 ,       7.0000 ,     286.1000 ,      76.7826 ,     945.0000 ,     530.0000 ,      69.3909 ,
     34.0000 ,       8.0000 ,     287.5500 ,      76.7826 ,    1024.0000 ,     784.0000 ,      85.9521 ,
     34.0000 ,       9.0000 ,     288.9500 ,      76.7826 ,    1051.0000 ,     986.0000 ,     106.2879 ,
     34.0000 ,      10.0000 ,     290.1500 ,      76.7826 ,    1069.0000 ,    1121.0000 ,     113.1035 ,
     34.0000 ,      11.0000 ,     291.1500 ,      76.7826 ,    1067.0000 ,    1183.0000 ,     124.6149 ,
     34.0000 ,      12.0000 ,     291.9000 ,      76.7826 ,    1066.0000 ,    1167.0000 ,     121.3228 ,
     34.0000 ,      13.0000 ,     292.4000 ,      76.7826 ,    1061.0000 ,    1076.0000 ,     109.8347 ,
     34.0000 ,      14.0000 ,     292.6500 ,      76.7826 ,    1041.0000 ,     914.0000 ,      96.0189 ,
     34.0000 ,      15.0000 ,     292.5500 ,      76.7333 ,     989.0000 ,     689.0000 ,      80.8786 ,
     34.0000 ,      16.0000 ,     292.1000 ,      76.6839 ,     882.0000 ,     424.0000 ,      62.7115 ,
     34.0000 ,      17.0000 ,     291.3000 ,      76.6839 ,     627.0000 ,     158.0000 ,      42.6509 ,
     34.0000 ,      18.0000 ,     290.3000 ,      76.6839 ,       0.0000 ,       1.0000 ,       1.0000 ,
     34.0000 ,      19.0000 ,     289.3000 ,      76.6839 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,      20.0000 ,     288.3500 ,      76.6839 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,      21.0000 ,     287.4500 ,      76.6346 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,      22.0000 ,     286.5000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,      23.0000 ,     285.6500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     34.0000 ,       0.0000 ,     284.9000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,       1.0000 ,     284.1500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,       2.0000 ,     283.6000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,       3.0000 ,     283.1500 ,      76.5359 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,       4.0000 ,     282.7500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,       5.0000 ,     282.6500 ,      76.4866 ,       0.0000 ,       9.0000 ,       9.0000 ,
     35.0000 ,       6.0000 ,     283.2000 ,      76.4866 ,     363.0000 ,     209.0000 ,     112.6962 ,
     35.0000 ,       7.0000 ,     284.3000 ,      76.4866 ,     734.0000 ,     450.0000 ,      93.5383 ,
     35.0000 ,       8.0000 ,     285.5000 ,      76.4866 ,     782.0000 ,     671.0000 ,     139.0180 ,
     35.0000 ,       9.0000 ,     286.6500 ,      76.4372 ,     785.0000 ,     853.0000 ,     196.7722 ,
     35.0000 ,      10.0000 ,     287.6500 ,      76.3879 ,     754.0000 ,     970.0000 ,     259.6876 ,
     35.0000 ,      11.0000 ,     288.5000 ,      76.3879 ,     711.0000 ,    1020.0000 ,     315.1480 ,
     35.0000 ,      12.0000 ,     289.1000 ,      76.3879 ,     687.0000 ,     999.0000 ,     325.4087 ,
     35.0000 ,      13.0000 ,     289.4500 ,      76.3879 ,     742.0000 ,     929.0000 ,     253.6411 ,
     35.0000 ,      14.0000 ,     289.6500 ,      76.3879 ,     780.0000 ,     792.0000 ,     179.4984 ,
     35.0000 ,      15.0000 ,     289.6000 ,      76.3879 ,     768.0000 ,     595.0000 ,     123.2869 ,
     35.0000 ,      16.0000 ,     289.2000 ,      76.3879 ,     661.0000 ,     364.0000 ,      93.8508 ,
     35.0000 ,      17.0000 ,     288.5000 ,      76.3879 ,     449.0000 ,     136.0000 ,      53.9553 ,
     35.0000 ,      18.0000 ,     287.6500 ,      76.3879 ,       0.0000 ,       1.0000 ,       1.0000 ,
     35.0000 ,      19.0000 ,     286.9500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,      20.0000 ,     286.4500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,      21.0000 ,     285.9500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,      22.0000 ,     285.4500 ,      76.3385 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,      23.0000 ,     285.1000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     35.0000 ,       0.0000 ,     284.9500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,       1.0000 ,     284.8000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,       2.0000 ,     284.6500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,       3.0000 ,     284.5500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,       4.0000 ,     284.4500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,       5.0000 ,     284.4500 ,      76.2892 ,       0.0000 ,       8.0000 ,       8.0000 ,
     36.0000 ,       6.0000 ,     285.0000 ,      76.2892 ,     289.0000 ,     172.0000 ,      95.9465 ,
     36.0000 ,       7.0000 ,     286.0500 ,      76.2892 ,     218.0000 ,     354.0000 ,     248.5147 ,
     36.0000 ,       8.0000 ,     287.1500 ,      76.2892 ,     358.0000 ,     540.0000 ,     296.9601 ,
     36.0000 ,       9.0000 ,     288.2000 ,      76.2892 ,     368.0000 ,     681.0000 ,     373.7618 ,
     36.0000 ,      10.0000 ,     289.1500 ,      76.2892 ,     354.0000 ,     763.0000 ,     429.7946 ,
     36.0000 ,      11.0000 ,     289.9500 ,      76.2892 ,     343.0000 ,     805.0000 ,     465.1733 ,
     36.0000 ,      12.0000 ,     290.5000 ,      76.2892 ,     345.0000 ,     796.0000 ,     457.9052 ,
     36.0000 ,      13.0000 ,     290.9000 ,      76.2892 ,     384.0000 ,     749.0000 ,     399.6749 ,
     36.0000 ,      14.0000 ,     291.1500 ,      76.2892 ,     391.0000 ,     644.0000 ,     337.1878 ,
     36.0000 ,      15.0000 ,     291.1000 ,      76.2892 ,     369.0000 ,     484.0000 ,     257.6333 ,
     36.0000 ,      16.0000 ,     290.8000 ,      76.2892 ,     357.0000 ,     295.0000 ,     149.4542 ,
     36.0000 ,      17.0000 ,     290.2500 ,      76.2892 ,     299.0000 ,     113.0000 ,      58.7604 ,
     36.0000 ,      18.0000 ,     289.5500 ,      76.2892 ,       0.0000 ,       1.0000 ,       1.0000 ,
     36.0000 ,      19.0000 ,     288.8500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,      20.0000 ,     288.2000 ,      76.3385 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,      21.0000 ,     287.6000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,      22.0000 ,     286.9500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,      23.0000 ,     286.3000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     36.0000 ,       0.0000 ,     285.7000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
