Upington, South Africa
-28.43, 21.27
 
     Day [#],    Time [h],      Ta [K],    Pa [kPa],   Ib [W/m2],   Ig [W/m2],   Id [W/m2]
   232.00000,    21.00000,   293.20000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,    22.00000,   291.70000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,    23.00000,   290.20000,    92.57715,     0.00000,     0.00000,     0.00000
   232.00000,     0.00000,   288.70000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     1.00000,   287.30000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     2.00000,   286.00000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     3.00000,   284.70000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     4.00000,   283.35000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     5.00000,   282.00000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     6.00000,   280.70000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     7.00000,   279.35000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     8.00000,   279.85000,    92.57715,   366.00000,    66.00000,    29.44443
   233.00000,     9.00000,   282.85000,    92.57715,   692.00000,   270.00000,    62.76091
   233.00000,    10.00000,   286.45000,    92.57715,   825.00000,   467.00000,    69.09371
   233.00000,    11.00000,   289.70000,    92.57715,   698.00000,   586.00000,   149.52838
   233.00000,    12.00000,   292.45000,    92.57715,   830.00000,   717.00000,   120.43474
   233.00000,    13.00000,   294.75000,    92.57715,   850.00000,   756.00000,   113.18697
   233.00000,    14.00000,   296.40000,    92.57715,   867.00000,   738.00000,   100.53477
   233.00000,    15.00000,   297.30000,    92.57715,   790.00000,   634.00000,   114.81643
   233.00000,    16.00000,   297.50000,    92.57715,   841.00000,   516.00000,    72.46385
   233.00000,    17.00000,   296.80000,    92.57715,   581.00000,   322.00000,   115.92462
   233.00000,    18.00000,   294.90000,    92.57715,   105.00000,    67.00000,    51.15949
   233.00000,    19.00000,   292.85000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,    20.00000,   291.30000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,    21.00000,   289.80000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,    22.00000,   288.30000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,    23.00000,   286.80000,    92.57715,     0.00000,     0.00000,     0.00000
   233.00000,     0.00000,   285.30000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     1.00000,   283.90000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     2.00000,   282.55000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     3.00000,   281.15000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     4.00000,   279.75000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     5.00000,   278.35000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     6.00000,   276.95000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     7.00000,   275.55000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     8.00000,   275.80000,    92.57715,   159.00000,    52.00000,    35.79750
   234.00000,     9.00000,   278.75000,    92.57715,   638.00000,   279.00000,    85.36150
   234.00000,    10.00000,   282.60000,    92.57715,   842.00000,   481.00000,    71.42760
   234.00000,    11.00000,   286.25000,    92.57715,   903.00000,   672.00000,   103.62905
   234.00000,    12.00000,   289.45000,    92.57715,   913.00000,   776.00000,   116.12459
   234.00000,    13.00000,   291.80000,    92.57715,   845.00000,   769.00000,   126.75144
   234.00000,    14.00000,   293.35000,    92.57715,   874.00000,   745.00000,    99.29736
   234.00000,    15.00000,   294.20000,    92.57715,   835.00000,   677.00000,   125.56381
   234.00000,    16.00000,   294.10000,    92.57715,   568.00000,   457.00000,   155.82554
   234.00000,    17.00000,   293.10000,    92.57715,   680.00000,   338.00000,    95.12909
   234.00000,    18.00000,   291.25000,    92.57715,   285.00000,   101.00000,    57.40172
   234.00000,    19.00000,   289.40000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,    20.00000,   288.15000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,    21.00000,   286.90000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,    22.00000,   285.65000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,    23.00000,   284.40000,    92.57715,     0.00000,     0.00000,     0.00000
   234.00000,     0.00000,   283.15000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     1.00000,   282.05000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     2.00000,   281.00000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     3.00000,   279.95000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     4.00000,   278.90000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     5.00000,   277.85000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     6.00000,   276.80000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     7.00000,   275.75000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     8.00000,   275.90000,    92.57715,    32.00000,    37.00000,    33.67344
   235.00000,     9.00000,   278.30000,    92.57715,   409.00000,   236.00000,   110.19603
   235.00000,    10.00000,   282.10000,    92.57715,   781.00000,   477.00000,    93.85218
   235.00000,    11.00000,   285.95000,    92.57715,   916.00000,   649.00000,    68.65603
   235.00000,    12.00000,   289.25000,    92.57715,   947.00000,   767.00000,    78.74239
   235.00000,    13.00000,   291.85000,    92.57715,   961.00000,   817.00000,    82.91677
   235.00000,    14.00000,   293.75000,    92.57715,   924.00000,   808.00000,   122.08913
   235.00000,    15.00000,   294.95000,    92.57715,   918.00000,   725.00000,   115.81013
   235.00000,    16.00000,   295.25000,    92.57715,   763.00000,   542.00000,   135.26581
   235.00000,    17.00000,   294.30000,    92.57715,   504.00000,   287.00000,   105.74959
   235.00000,    18.00000,   292.25000,    92.57715,   415.00000,   120.00000,    55.64169
   235.00000,    19.00000,   290.55000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,    20.00000,   289.55000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,    21.00000,   288.55000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,    22.00000,   287.55000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,    23.00000,   286.50000,    92.57715,     0.00000,     0.00000,     0.00000
   235.00000,     0.00000,   285.45000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     1.00000,   284.50000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     2.00000,   283.60000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     3.00000,   282.70000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     4.00000,   281.75000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     5.00000,   280.80000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     6.00000,   279.90000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     7.00000,   279.00000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     8.00000,   279.75000,    92.57715,   258.00000,    68.00000,    40.64285
   236.00000,     9.00000,   282.55000,    92.57715,   505.00000,   245.00000,    87.58237
   236.00000,    10.00000,   286.25000,    92.57715,   755.00000,   505.00000,   131.43882
   236.00000,    11.00000,   290.10000,    92.57715,   891.00000,   665.00000,    96.78293
   236.00000,    12.00000,   293.10000,    92.57715,   811.00000,   724.00000,   131.30805
   236.00000,    13.00000,   295.30000,    92.57715,   789.00000,   756.00000,   150.28533
   236.00000,    14.00000,   296.95000,    92.57715,   879.00000,   770.00000,   114.38465
   236.00000,    15.00000,   297.90000,    92.57715,   786.00000,   658.00000,   133.89390
   236.00000,    16.00000,   298.10000,    92.57715,   868.00000,   546.00000,    80.84130
   236.00000,    17.00000,   297.40000,    92.57715,   689.00000,   350.00000,   100.53214
   236.00000,    18.00000,   295.50000,    92.57715,   175.00000,    89.00000,    61.49468
   236.00000,    19.00000,   293.75000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,    20.00000,   292.75000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,    21.00000,   291.75000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,    22.00000,   290.80000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,    23.00000,   289.85000,    92.57715,     0.00000,     0.00000,     0.00000
   236.00000,     0.00000,   288.85000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     1.00000,   288.00000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     2.00000,   287.30000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     3.00000,   286.60000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     4.00000,   285.90000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     5.00000,   285.15000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     6.00000,   284.40000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     7.00000,   283.70000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     8.00000,   284.40000,    92.57715,   211.00000,    59.00000,    36.18193
   237.00000,     9.00000,   287.20000,    92.57715,   496.00000,   258.00000,   101.31691
   237.00000,    10.00000,   290.95000,    92.57715,   750.00000,   502.00000,   127.73777
   237.00000,    11.00000,   294.00000,    92.57715,   367.00000,   504.00000,   268.41467
   237.00000,    12.00000,   296.10000,    92.57715,   546.00000,   637.00000,   235.76029
   237.00000,    13.00000,   297.95000,    92.57715,   515.00000,   659.00000,   261.66199
   237.00000,    14.00000,   299.45000,    92.57715,   652.00000,   713.00000,   224.39108
   237.00000,    15.00000,   300.20000,    92.57715,   278.00000,   489.00000,   302.74289
   237.00000,    16.00000,   299.85000,    92.57715,   175.00000,   366.00000,   271.72574
   237.00000,    17.00000,   298.80000,    92.57715,   290.00000,   239.00000,   133.29266
   237.00000,    18.00000,   297.15000,    92.57715,    78.00000,    77.00000,    64.57810
   237.00000,    19.00000,   295.55000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,    20.00000,   294.30000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,    21.00000,   293.05000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,    22.00000,   291.85000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,    23.00000,   290.60000,    92.57715,     0.00000,     0.00000,     0.00000
   237.00000,     0.00000,   289.35000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     1.00000,   288.15000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     2.00000,   286.85000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     3.00000,   285.50000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     4.00000,   284.20000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     5.00000,   282.90000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     6.00000,   281.55000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     7.00000,   280.20000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     8.00000,   280.70000,    92.57715,   210.00000,    63.00000,    39.84219
   238.00000,     9.00000,   283.40000,    92.57715,   414.00000,   238.00000,   105.47331
   238.00000,    10.00000,   286.55000,    92.57715,   490.00000,   411.00000,   164.39093
   238.00000,    11.00000,   289.55000,    92.57715,   559.00000,   553.00000,   191.80891
   238.00000,    12.00000,   292.30000,    92.57715,   641.00000,   682.00000,   208.33960
   238.00000,    13.00000,   294.70000,    92.57715,   720.00000,   745.00000,   186.73712
   238.00000,    14.00000,   296.35000,    92.57715,   660.00000,   697.00000,   200.06514
   238.00000,    15.00000,   297.25000,    92.57715,   660.00000,   616.00000,   171.70909
   238.00000,    16.00000,   297.50000,    92.57715,   718.00000,   501.00000,   112.19567
   238.00000,    17.00000,   296.90000,    92.57715,   765.00000,   333.00000,    52.29829
   238.00000,    18.00000,   295.25000,    92.57715,   530.00000,   122.00000,    36.49734
   238.00000,    19.00000,   293.60000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,    20.00000,   292.50000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,    21.00000,   291.40000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,    22.00000,   290.30000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,    23.00000,   289.20000,    92.57715,     0.00000,     0.00000,     0.00000
   238.00000,     0.00000,   288.10000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     1.00000,   287.15000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     2.00000,   286.35000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     3.00000,   285.55000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     4.00000,   284.75000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     5.00000,   283.95000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     6.00000,   283.15000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     7.00000,   282.35000,    92.57715,     0.00000,     0.00000,     0.00000
   239.00000,     8.00000,   283.30000,    92.57715,   340.00000,    74.00000,    35.50055
   239.00000,     9.00000,   286.40000,    92.57715,   575.00000,   265.00000,    78.48480
   239.00000,    10.00000,   290.05000,    92.57715,   763.00000,   485.00000,    97.71393
   239.00000,    11.00000,   293.85000,    92.57715,   855.00000,   689.00000,   132.92899
   239.00000,    12.00000,   297.05000,    92.57715,   763.00000,   734.00000,   167.07603
   239.00000,    13.00000,   299.35000,    92.57715,   838.00000,   788.00000,   135.02850
   239.00000,    14.00000,   301.05000,    92.57715,   844.00000,   783.00000,   144.54978
   239.00000,    15.00000,   301.95000,    92.57715,   694.00000,   639.00000,   169.62305
   239.00000,    16.00000,   302.00000,    92.57715,   745.00000,   512.00000,   106.49903
