 TIME                    	LPT3pin                  	LPT2pin                  	LPT1pin                  	LPT3mout                 	LPT2mout                 	LPT1mout                 	
  +6.6125000000000000E+01	  +4.1232303511803808E-01	  +1.7085576608051003E+00	  +4.4378366271242946E+00	  +2.8495266430574615E+04	  +5.3082096325048507E+04	  +5.6960146387174820E+04	
  +6.6250000000000000E+01	  +4.1307738578339953E-01	  +1.7080608191237860E+00	  +4.4375095242753346E+00	  +2.8570702440906589E+04	  +5.3066411667937988E+04	  +5.6958099492381371E+04	
  +6.6375000000000000E+01	  +4.1350969717036173E-01	  +1.7083204167038268E+00	  +4.4369984738140413E+00	  +2.8611820256386280E+04	  +5.3072477630069952E+04	  +5.6948892888587601E+04	
  +6.6500000000000000E+01	  +4.1420010391806267E-01	  +1.7084845733797167E+00	  +4.4373601467483192E+00	  +2.8680366253529475E+04	  +5.3071881409383481E+04	  +5.6953390460547394E+04	
  +6.6625000000000000E+01	  +4.1420010391806267E-01	  +1.7083455217208097E+00	  +4.4368054641943750E+00	  +2.8680366253529475E+04	  +5.3063843036316830E+04	  +5.6945838798401492E+04	
  +6.6750000000000000E+01	  +4.1441777328363183E-01	  +1.7087360291436735E+00	  +4.4364596656198207E+00	  +2.8701064700384955E+04	  +5.3071210161978168E+04	  +5.6938361663767981E+04	
  +6.6875000000000000E+01	  +4.1432165598074633E-01	  +1.7085620986152499E+00	  +4.4353845679465147E+00	  +2.8690846411996925E+04	  +5.3063729104740611E+04	  +5.6923169650031334E+04	
  +6.7000000000000000E+01	  +4.1437950949201524E-01	  +1.7083747312390456E+00	  +4.4351246493530967E+00	  +2.8696997005596666E+04	  +5.3058315477931341E+04	  +5.6920340337339883E+04	
  +6.7125000000000000E+01	  +4.1431087519441506E-01	  +1.7080078761242961E+00	  +4.4337885352257862E+00	  +2.8689700220977931E+04	  +5.3045746520638953E+04	  +5.6902334634609251E+04	
  +6.7250000000000000E+01	  +4.1384781735994663E-01	  +1.7080200581197937E+00	  +4.4343758841524075E+00	  +2.8636563494063139E+04	  +5.3046697951771028E+04	  +5.6911115281723323E+04	
  +6.7375000000000000E+01	  +4.1384781735994663E-01	  +1.7074514291300216E+00	  +4.4329801676071714E+00	  +2.8636563494063139E+04	  +5.3029051088064727E+04	  +5.6893382669249717E+04	
  +6.7500000000000000E+01	  +4.1332682725169656E-01	  +1.7076551061021714E+00	  +4.4329651771252587E+00	  +2.8575907771367863E+04	  +5.3038359991117963E+04	  +5.6891974446818800E+04	
  +6.7625000000000000E+01	  +4.1332682725169656E-01	  +1.7070898297741721E+00	  +4.4320416328706083E+00	  +2.8575907771367863E+04	  +5.3020941235538201E+04	  +5.6881338008065482E+04	
  +6.7750000000000000E+01	  +4.1336378240766447E-01	  +1.7069978184574157E+00	  +4.4312114845240158E+00	  +2.8578540411735583E+04	  +5.3020836265528189E+04	  +5.6869361798068101E+04	
  +6.7875000000000000E+01	  +4.1319464604862094E-01	  +1.7066689639730108E+00	  +4.4310650457620966E+00	  +2.8560527386810580E+04	  +5.3009690192801419E+04	  +5.6869063909342476E+04	
  +6.8000000000000000E+01	  +4.1321241015133686E-01	  +1.7062799871262018E+00	  +4.4291146317889716E+00	  +2.8562419451380603E+04	  +5.2998207167083419E+04	  +5.6841929130414122E+04	
  +6.8125000000000000E+01	  +4.1247181430156593E-01	  +1.7062723480350901E+00	  +4.4292923033233826E+00	  +2.8484392333131113E+04	  +5.2997813167068234E+04	  +5.6844651032908710E+04	
  +6.8250000000000000E+01	  +4.1144681475799738E-01	  +1.7050733849337210E+00	  +4.4281073961568600E+00	  +2.8376832583577634E+04	  +5.2972338438263701E+04	  +5.6831951856290245E+04	
  +6.8375000000000000E+01	  +4.1034677608908443E-01	  +1.7045512482417509E+00	  +4.4271132106502913E+00	  +2.8261115072218876E+04	  +5.2955113836020602E+04	  +5.6821801832649326E+04	
  +6.8500000000000000E+01	  +4.0915475143404728E-01	  +1.7036834832092187E+00	  +4.4271835310131982E+00	  +2.8135389566162768E+04	  +5.2944694096229912E+04	  +5.6825004155158764E+04	
  +6.8625000000000000E+01	  +4.0876792268775503E-01	  +1.7035590376282932E+00	  +4.4264986523635406E+00	  +2.8094865393638378E+04	  +5.2940590034680499E+04	  +5.6818296707874120E+04	
  +6.8750000000000000E+01	  +4.0876792268775503E-01	  +1.7031565863308136E+00	  +4.4263120328530414E+00	  +2.8094865393638378E+04	  +5.2927649025847255E+04	  +5.6817818328905261E+04	
  +6.8875000000000000E+01	  +4.0869959379981929E-01	  +1.7030737498199564E+00	  +4.4258395809353530E+00	  +2.8087545854338518E+04	  +5.2927649025847255E+04	  +5.6811180050116702E+04	
  +6.9000000000000000E+01	  +4.0857685829860185E-01	  +1.7030727750399921E+00	  +4.4259169801801788E+00	  +2.8074396442368525E+04	  +5.2928157668286731E+04	  +5.6812351898309615E+04	
  +6.9125000000000000E+01	  +4.0708641441655635E-01	  +1.7025725544977661E+00	  +4.4262217073473691E+00	  +2.7923892927950990E+04	  +5.2924405263758577E+04	  +5.6818284752435618E+04	
  +6.9250000000000000E+01	  +4.0422895730901715E-01	  +1.7017965615841726E+00	  +4.4255620581191604E+00	  +2.7635415755315091E+04	  +5.2921273244834454E+04	  +5.6810912804894833E+04	
  +6.9375000000000000E+01	  +4.0152723806796969E-01	  +1.7004639037113305E+00	  +4.4246459625048962E+00	  +2.7362813952485598E+04	  +5.2898444478608231E+04	  +5.6804612046058617E+04	
  +6.9500000000000000E+01	  +3.9862101757063156E-01	  +1.6991124659555061E+00	  +4.4240316797726216E+00	  +2.7067176013782853E+04	  +5.2876460752660132E+04	  +5.6802927068668614E+04	
  +6.9625000000000000E+01	  +3.9725236821317444E-01	  +1.6982775945339350E+00	  +4.4237307079667998E+00	  +2.6928139304933960E+04	  +5.2859526542909909E+04	  +5.6805326771959990E+04	
  +6.9750000000000000E+01	  +3.9816814742478929E-01	  +1.7016853179460898E+00	  +4.4327612646365182E+00	  +2.7027533203052921E+04	  +5.2971726199103883E+04	  +5.6923488501341526E+04	
  +6.9875000000000000E+01	  +3.9806171165708831E-01	  +1.7016268001022052E+00	  +4.4333803026425240E+00	  +2.7015988263016472E+04	  +5.2962752264724593E+04	  +5.6933150057057297E+04	
  +7.0000000000000000E+01	  +3.9792898478939270E-01	  +1.7015115339353699E+00	  +4.4333751797786487E+00	  +2.7001588975616763E+04	  +5.2959776825482521E+04	  +5.6933739185498576E+04	
  +7.0125000000000000E+01	  +3.9910149681899415E-01	  +1.7020952321460052E+00	  +4.4334635704681240E+00	  +2.7118458155685199E+04	  +5.2970978390033379E+04	  +5.6933533188676505E+04	
  +7.0250000000000000E+01	  +4.0150467293225384E-01	  +1.7028287547595358E+00	  +4.4320919182222163E+00	  +2.7357998817013391E+04	  +5.2976526928846666E+04	  +5.6909613402432813E+04	
  +7.0375000000000000E+01	  +4.0381723487889082E-01	  +1.7030319001886840E+00	  +4.4321688140531368E+00	  +2.7587112616878403E+04	  +5.2965203946596244E+04	  +5.6909939649845459E+04	
  +7.0500000000000000E+01	  +4.0616354657807052E-01	  +1.7040630222413999E+00	  +4.4338803485577172E+00	  +2.7819259143945317E+04	  +5.2980803999031385E+04	  +5.6929133570338468E+04	
  +7.0625000000000000E+01	  +4.0771065218546920E-01	  +1.7053620659920739E+00	  +4.4356763773895045E+00	  +2.7975240827755497E+04	  +5.3013896101017330E+04	  +5.6947831315506948E+04	
  +7.0750000000000000E+01	  +4.0682336303273253E-01	  +1.7029431364492023E+00	  +4.4278315932101302E+00	  +2.7879978783181068E+04	  +5.2931699403612365E+04	  +5.6841949996217016E+04	
  +7.0875000000000000E+01	  +4.0682336303273253E-01	  +1.7034179124392117E+00	  +4.4286137214618488E+00	  +2.7879978783181068E+04	  +5.2947353799854063E+04	  +5.6850982405928218E+04	
  +7.1000000000000000E+01	  +4.0694090770812030E-01	  +1.7032057589212537E+00	  +4.4258259247893434E+00	  +2.7892605489366790E+04	  +5.2947353799854063E+04	  +5.6810208870637260E+04	
  +7.1125000000000000E+01	  +4.0710829676911403E-01	  +1.7034654816767993E+00	  +4.4259480459714542E+00	  +2.7910582934830949E+04	  +5.2954990635406139E+04	  +5.6810542844985590E+04	
