 TIME                    	HPT_powerMW              	LPT_powerMW              	P1_powerMW               	P2_powerMW               	P3_powerMW               	Wnet_MW                  	Wgross_MW                	eta_net                  	eta_gross                	eta_CHP                  	m_fuel_h                 	
  +3.5125000000000000E+01	  +1.0692353703567303E+01	  +5.9813421471768482E+00	  +1.1902753533683664E-04	  +5.3058513561022175E-03	  +1.0888485200436090E-01	  +1.4903447507863516E+01	  +1.6673695850744153E+01	  +2.5591681540193995E-01	  +2.8631490404160120E-01	  +7.9170386926042591E-01	  +1.7316251219832069E+04	
  +3.5250000000000000E+01	  +1.0695875322949867E+01	  +5.9849925584504655E+00	  +1.1938277564473453E-04	  +5.3083957229106016E-03	  +1.0888375685134292E-01	  +1.4909900711445390E+01	  +1.6680867881400331E+01	  +2.5595566903351158E-01	  +2.8635755403561897E-01	  +7.9166038868905253E-01	  +1.7321119453759424E+04	
  +3.5375000000000000E+01	  +1.0694070543434556E+01	  +5.9875057749562872E+00	  +1.2046436389656061E-04	  +5.3123176451212312E-03	  +1.0892335154230418E-01	  +1.4910498166355568E+01	  +1.6681576318390842E+01	  +2.5601915512214141E-01	  +2.8642926798895929E-01	  +7.9199648665065048E-01	  +1.7317518169634412E+04	
  +3.5500000000000000E+01	  +1.0694530260944036E+01	  +5.9891312231930494E+00	  +1.2069500954585434E-04	  +5.3147894405054007E-03	  +1.0889462787271199E-01	  +1.4912398234632892E+01	  +1.6683661484137087E+01	  +2.5604804467913334E-01	  +2.8646089206368563E-01	  +7.9205665898698119E-01	  +1.7317770806957091E+04	
  +3.5625000000000000E+01	  +1.0692721880962431E+01	  +5.9890925316836228E+00	  +1.2174303405074089E-04	  +5.3127764341681094E-03	  +1.0890029520761481E-01	  +1.4910731638173202E+01	  +1.6681814412646055E+01	  +2.5603753372550692E-01	  +2.8644943279280943E-01	  +7.9227266510592065E-01	  +1.7316546244673478E+04	
  +3.5750000000000000E+01	  +1.0692307609289768E+01	  +5.9866130200594778E+00	  +1.2174303405074089E-04	  +5.3181426068632199E-03	  +1.0888032667370330E-01	  +1.4908140375331167E+01	  +1.6678920629349246E+01	  +2.5599436693262889E-01	  +2.8640122913619792E-01	  +7.9223228160198333E-01	  +1.7316456364882553E+04	
  +3.5875000000000000E+01	  +1.0691511105569612E+01	  +5.9860830518144876E+00	  +1.2202652219638433E-04	  +5.3197690887561312E-03	  +1.0889578142917518E-01	  +1.4906930922309572E+01	  +1.6677594157384096E+01	  +2.5599693574042581E-01	  +2.8640456054057339E-01	  +7.9227865174425383E-01	  +1.7314877784031105E+04	
  +3.6000000000000000E+01	  +1.0692713138455542E+01	  +5.9861122329976473E+00	  +1.2203315603680852E-04	  +5.3180768581298742E-03	  +1.0890100063094370E-01	  +1.4908035834727272E+01	  +1.6678825371453190E+01	  +2.5597989197495918E-01	  +2.8638540745310070E-01	  +7.9227072691649580E-01	  +1.7317314127438240E+04	
  +3.6125000000000000E+01	  +1.0694274722466281E+01	  +5.9866591209913036E+00	  +1.2215194819008640E-04	  +5.3167647199683357E-03	  +1.0892302250180098E-01	  +1.4909914713858862E+01	  +1.6680933843457584E+01	  +2.5597259167325376E-01	  +2.8637735019845978E-01	  +7.9208489023571993E-01	  +1.7319990600611760E+04	
  +3.6250000000000000E+01	  +1.0695300182052961E+01	  +5.9882393437052981E+00	  +1.2276829386487770E-04	  +5.3200845724144840E-03	  +1.0894585343481221E-01	  +1.4912235737511448E+01	  +1.6683539525758256E+01	  +2.5600041046464872E-01	  +2.8640862723580085E-01	  +7.9233444646664841E-01	  +1.7320804396275682E+04	
  +3.6375000000000000E+01	  +1.0696467237054888E+01	  +5.9896661755146061E+00	  +1.2295490755113856E-04	  +5.3150836643954874E-03	  +1.0890498038701497E-01	  +1.4914611354249478E+01	  +1.6686133412569493E+01	  +2.5602706270908854E-01	  +2.8643734818976280E-01	  +7.9221845511121158E-01	  +1.7321760342471389E+04	
  +3.6500000000000000E+01	  +1.0691644726001092E+01	  +5.9893323994486725E+00	  +1.2394265068031384E-04	  +5.3207309232795692E-03	  +1.0889644521031516E-01	  +1.4909972405998941E+01	  +1.6680977125449765E+01	  +2.5606290000607151E-01	  +2.8647802030532560E-01	  +7.9248689014452101E-01	  +1.7313949175649148E+04	
  +3.6625000000000000E+01	  +1.0689996301888367E+01	  +5.9884106465458062E+00	  +1.2394265068031384E-04	  +5.3182327550201592E-03	  +1.0881803185671267E-01	  +1.4907732067054585E+01	  +1.6678406948434173E+01	  +2.5606447121423254E-01	  +2.8647868346015803E-01	  +7.9229290422305076E-01	  +1.7311241398361373E+04	
  +3.6750000000000000E+01	  +1.0685637910018368E+01	  +5.9866977420561529E+00	  +1.2441992292697388E-04	  +5.3188241410872536E-03	  +1.0881434008337126E-01	  +1.4902270261134424E+01	  +1.6672335652074523E+01	  +2.5603377676510641E-01	  +2.8644501741650891E-01	  +7.9257851403064483E-01	  +1.7306973596024123E+04	
  +3.6875000000000000E+01	  +1.0686382542610348E+01	  +5.9853563855565159E+00	  +1.2460374424802767E-04	  +5.3211379079846442E-03	  +1.0876386277778476E-01	  +1.4901776391363164E+01	  +1.6671738928166864E+01	  +2.5599214231212952E-01	  +2.8639767851861819E-01	  +7.9259861414309418E-01	  +1.7309214738536230E+04	
  +3.7000000000000000E+01	  +1.0684902516721674E+01	  +5.9845028532664761E+00	  +1.2470062817384982E-04	  +5.3223501905247115E-03	  +1.0876137605853164E-01	  +1.4899677248799826E+01	  +1.6669405369988148E+01	  +2.5599381459551190E-01	  +2.8639980560960848E-01	  +7.9272058350130337E-01	  +1.7306663414777620E+04	
  +3.7125000000000000E+01	  +1.0684173930545992E+01	  +5.9825016495134777E+00	  +1.2475558617217167E-04	  +5.3190435457270771E-03	  +1.0873560014965168E-01	  +1.4897246562700127E+01	  +1.6666675580059469E+01	  +2.5598883936112277E-01	  +2.8639406079444596E-01	  +7.9276410738844927E-01	  +1.7304176366890166E+04	
  +3.7250000000000000E+01	  +1.0683861245585609E+01	  +5.9827581927549662E+00	  +1.2486359612643423E-04	  +5.3166789512014614E-03	  +1.0870788796968613E-01	  +1.4897223007041209E+01	  +1.6666619438340579E+01	  +2.5600031086117497E-01	  +2.8640638293482229E-01	  +7.9269585142305654E-01	  +1.7303373597930316E+04	
  +3.7375000000000000E+01	  +1.0681965662356976E+01	  +5.9805238422753346E+00	  +1.2496278148735348E-04	  +5.3138390702458342E-03	  +1.0867966008619695E-01	  +1.4893533938424946E+01	  +1.6662489504632315E+01	  +2.5596636535970013E-01	  +2.8636835918043568E-01	  +7.9251893067271950E-01	  +1.7301382836972578E+04	
  +3.7500000000000000E+01	  +1.0680112777828729E+01	  +5.9807177472702904E+00	  +1.2507994650455887E-04	  +5.3118820164582432E-03	  +1.0865288662936470E-01	  +1.4892066608856021E+01	  +1.6660830525099019E+01	  +2.5598941843751716E-01	  +2.8639385176197252E-01	  +7.9261753359374343E-01	  +1.7298120363923445E+04	
  +3.7625000000000000E+01	  +1.0678834179125985E+01	  +5.9793059162635105E+00	  +1.2529844480449256E-04	  +5.3119182086581911E-03	  +1.0859890850198055E-01	  +1.4889693573210650E+01	  +1.6658140095389498E+01	  +2.5597547937547349E-01	  +2.8637764608487265E-01	  +7.9265735612476451E-01	  +1.7296305739518768E+04	
  +3.7750000000000000E+01	  +1.0675314773650516E+01	  +5.9785628012144034E+00	  +1.2549296079037781E-04	  +5.3123766453198051E-03	  +1.0856235157848246E-01	  +1.4885889618312296E+01	  +1.6653877574864921E+01	  +2.5598296976804202E-01	  +2.8638590968207484E-01	  +7.9299482473783700E-01	  +1.7291380970727940E+04	
  +3.7875000000000000E+01	  +1.0673073055659023E+01	  +5.9763659325827820E+00	  +1.2560679147673577E-04	  +5.3138286574028696E-03	  +1.0849883527941694E-01	  +1.4881950645762156E+01	  +1.6649438988241805E+01	  +2.5596893974859120E-01	  +2.8636966662987162E-01	  +7.9302361360776596E-01	  +1.7287752992562338E+04	
  +3.8000000000000000E+01	  +1.0669928467039020E+01	  +5.9757039917548367E+00	  +1.2551956975072329E-04	  +5.3122283298604354E-03	  +1.0846915491878845E-01	  +1.4878553000377913E+01	  +1.6645632458793859E+01	  +2.5597528910073036E-01	  +2.8637667794684296E-01	  +7.9310600279059318E-01	  +1.7283377369923364E+04	
  +3.8125000000000000E+01	  +1.0669081010282623E+01	  +5.9740397032617469E+00	  +1.2546398968104903E-04	  +5.3102190520662963E-03	  +1.0843188786028835E-01	  +1.4876327828378102E+01	  +1.6643120713544370E+01	  +2.5594547888271052E-01	  +2.8634294365340640E-01	  +7.9310197995282261E-01	  +1.7282805253455885E+04	
  +3.8250000000000000E+01	  +1.0668623067936270E+01	  +5.9728105052043388E+00	  +1.2545402925530260E-04	  +5.3096760494403391E-03	  +1.0842156625422995E-01	  +1.4874819189126914E+01	  +1.6641433573140606E+01	  +2.5592750080826515E-01	  +2.8632284198478503E-01	  +7.9308337973908538E-01	  +1.7282266506069933E+04	
  +3.8375000000000000E+01	  +1.0668618390521925E+01	  +5.9705258289307315E+00	  +1.2537440757197436E-04	  +5.3075507717578099E-03	  +1.0842282326690622E-01	  +1.4872759623905777E+01	  +1.6639144219452657E+01	  +2.5589964218674754E-01	  +2.8629192965692751E-01	  +7.9296157439612680E-01	  +1.7281754786719885E+04	
  +3.8500000000000000E+01	  +1.0669882137317016E+01	  +5.9701962324771385E+00	  +1.2524125034507649E-04	  +5.3050204311312259E-03	  +1.0843902894112098E-01	  +1.4873588171254402E+01	  +1.6640078369794153E+01	  +2.5589247832061962E-01	  +2.8628403882563913E-01	  +7.9285411444697773E-01	  +1.7283201377133671E+04	
  +3.8625000000000000E+01	  +1.0671856260272746E+01	  +5.9689485426983246E+00	  +1.2509771249611659E-04	  +5.3027629480305672E-03	  +1.0846470048609307E-01	  +1.4874221017642004E+01	  +1.6640804802971068E+01	  +2.5585405221675800E-01	  +2.8624136591343946E-01	  +7.9253884082423975E-01	  +1.7286532581378000E+04	
  +3.8750000000000000E+01	  +1.0673810072366710E+01	  +5.9691563568276900E+00	  +1.2490519101715248E-04	  +5.3003346843441615E-03	  +1.0850914460927792E-01	  +1.4876128840238783E+01	  +1.6642966429194399E+01	  +2.5584605528084764E-01	  +2.8623288725244822E-01	  +7.9234313023141445E-01	  +1.7289290207440870E+04	
  +3.8875000000000000E+01	  +1.0676628329300929E+01	  +5.9692422818932513E+00	  +1.2477250654672648E-04	  +5.2988382542013546E-03	  +1.0853831145950329E-01	  +1.4878717820076538E+01	  +1.6645870611194184E+01	  +2.5583642521833344E-01	  +2.8622224598335233E-01	  +7.9210249693361690E-01	  +1.7292950071675554E+04	
  +3.9000000000000000E+01	  +1.0677885046723896E+01	  +5.9704160613306989E+00	  +1.2469273584376242E-04	  +5.2975392911111105E-03	  +1.0857762725137354E-01	  +1.4880871123898640E+01	  +1.6648301108054596E+01	  +2.5584975162742624E-01	  +2.8623752386872608E-01	  +7.9204852615660581E-01	  +1.7294551906487137E+04	
  +3.9125000000000000E+01	  +1.0679323252838060E+01	  +5.9698217839081131E+00	  +1.2453608365502341E-04	  +5.3010324258150722E-03	  +1.0859434442585704E-01	  +1.4881612611429762E+01	  +1.6649145036746173E+01	  +2.5583351956746347E-01	  +2.8621961098950505E-01	  +7.9193800435535200E-01	  +1.7296511018468751E+04	
  +3.9250000000000000E+01	  +1.0679649543327082E+01	  +5.9690789545967311E+00	  +1.2400824480198380E-04	  +5.2996892558264865E-03	  +1.0863170160555334E-01	  +1.4881205788935869E+01	  +1.6648728497923813E+01	  +2.5581733072312779E-01	  +2.8620216296178880E-01	  +7.9197176451212348E-01	  +1.7297132721494800E+04	
  +3.9375000000000000E+01	  +1.0681490350888497E+01	  +5.9694789559891497E+00	  +1.2334380685040091E-04	  +5.3058572305550262E-03	  +1.0866569863492297E-01	  +1.4883186966484789E+01	  +1.6650969306877649E+01	  +2.5580135940299997E-01	  +2.8618471256650013E-01	  +7.9203645715252446E-01	  +1.7300515653072325E+04	
  +3.9500000000000000E+01	  +1.0684216522282764E+01	  +5.9711530494840073E+00	  +1.2273316704123805E-04	  +5.3085809949697978E-03	  +1.0870755333010167E-01	  +1.4887107633847192E+01	  +1.6655369571766769E+01	  +2.5580143636459440E-01	  +2.8618503771374226E-01	  +7.9200329673813408E-01	  +1.7305067909128462E+04	
  +3.9625000000000000E+01	  +1.0686381567331848E+01	  +5.9736830804546139E+00	  +1.2273316704123805E-04	  +5.3067623804586884E-03	  +1.0876513884367288E-01	  +1.4891283012055762E+01	  +1.6660064647786463E+01	  +2.5583275314562715E-01	  +2.8622048234371328E-01	  +7.9229727638595693E-01	  +1.7307802523856590E+04	
  +3.9750000000000000E+01	  +1.0689731660245949E+01	  +5.9766171510840378E+00	  +1.2226209723428488E-04	  +5.3069766238652448E-03	  +1.0877457583369068E-01	  +1.4896930497097674E+01	  +1.6666348811329986E+01	  +2.5586801102855716E-01	  +2.8625934196940633E-01	  +7.9204772122788991E-01	  +1.7311980598030117E+04	
  +3.9875000000000000E+01	  +1.0688851848200025E+01	  +5.9789212797128553E+00	  +1.2215580319885032E-04	  +5.3063092565987990E-03	  +1.0882987706783545E-01	  +1.4898163307206723E+01	  +1.6667773127912881E+01	  +2.5591816062399053E-01	  +2.8631622251919070E-01	  +7.9213712045781004E-01	  +1.7310020540131005E+04	
  +4.0000000000000000E+01	  +1.0691169023464184E+01	  +5.9797963594673922E+00	  +1.2216413131839631E-04	  +5.3074690200701873E-03	  +1.0883287384813552E-01	  +1.4901032588338852E+01	  +1.6670965382931580E+01	  +2.5591247248886889E-01	  +2.8630955235015465E-01	  +7.9202571337352412E-01	  +1.7313739149750265E+04	
  +4.0125000000000000E+01	  +1.0691822633271823E+01	  +5.9819505040201228E+00	  +1.2221721972682860E-04	  +5.3082999053764932E-03	  +1.0886967209783019E-01	  +1.4903525653262111E+01	  +1.6673773137291946E+01	  +2.5592288746721320E-01	  +2.8632152321185800E-01	  +7.9183220948252497E-01	  +1.7315931166473762E+04	
  +4.0250000000000000E+01	  +1.0692677728425258E+01	  +5.9842472234893034E+00	  +1.2268592778828851E-04	  +5.3151424313992125E-03	  +1.0889724596231788E-01	  +1.4906330889833750E+01	  +1.6676924951914561E+01	  +2.5595254406607365E-01	  +2.8635493202104284E-01	  +7.9211342203027768E-01	  +1.7317183748899628E+04	
  +4.0375000000000000E+01	  +1.0694665911609565E+01	  +5.9867694215586260E+00	  +1.2284777337565834E-04	  +5.3117249751291661E-03	  +1.0886770006360762E-01	  +1.4910419754320470E+01	  +1.6681435333168189E+01	  +2.5599004237140471E-01	  +2.8639578282269401E-01	  +7.9207659554248544E-01	  +1.7319396543001203E+04	
  +4.0500000000000000E+01	  +1.0690486460791611E+01	  +5.9863645053429151E+00	  +1.2371636542840954E-04	  +5.3118657912153075E-03	  +1.0886879175127240E-01	  +1.4906291933003949E+01	  +1.6676850966134527E+01	  +2.5601801206662200E-01	  +2.8642765424631478E-01	  +7.9241177588767631E-01	  +1.7312710215391831E+04	
  +4.0625000000000000E+01	  +1.0689300770105252E+01	  +5.9860311741544994E+00	  +1.2371636542840954E-04	  +5.3166558549831797E-03	  +1.0879993806849532E-01	  +1.4904982470573762E+01	  +1.6675331944259753E+01	  +2.5603323240071030E-01	  +2.8644375446080583E-01	  +7.9231391500730830E-01	  +1.7310160264739894E+04	
  +4.0750000000000000E+01	  +1.0685331583251019E+01	  +5.9848765108144333E+00	  +1.2409509808046130E-04	  +5.3171139640907587E-03	  +1.0879568914489654E-01	  +1.4900374076272545E+01	  +1.6670208094065451E+01	  +2.5601440080856930E-01	  +2.8642323439063339E-01	  +7.9252075947883749E-01	  +1.7306081111759988E+04	
  +4.0875000000000000E+01	  +1.0685537079671619E+01	  +5.9839618505355014E+00	  +1.2420072506293849E-04	  +5.3183924974676182E-03	  +1.0875568948868265E-01	  +1.4899770582746315E+01	  +1.6669498930207119E+01	  +2.5597762723917178E-01	  +2.8638150901205600E-01	  +7.9255577949898903E-01	  +1.7307866261500003E+04	
  +4.1000000000000000E+01	  +1.0684893518817789E+01	  +5.9836344705233051E+00	  +1.2428977244838659E-04	  +5.3204801364300372E-03	  +1.0875111868234071E-01	  +1.4898898890674884E+01	  +1.6668527989341090E+01	  +2.5598121232642074E-01	  +2.8638559357423304E-01	  +7.9263148196711197E-01	  +1.7306611299619100E+04	
  +4.1125000000000000E+01	  +1.0684067590183727E+01	  +5.9816820366026864E+00	  +1.2434250616061076E-04	  +5.3207417581154224E-03	  +1.0873473446844936E-01	  +1.4896412827248318E+01	  +1.6665749626786411E+01	  +2.5597353845453841E-01	  +2.8637705952688336E-01	  +7.9305238942582501E-01	  +1.7304242231051070E+04	
  +4.1250000000000000E+01	  +1.0683998096151498E+01	  +5.9778676150390258E+00	  +1.2400386817980393E-04	  +5.3149285955323162E-03	  +1.0869317804191291E-01	  +1.4892960240616407E+01	  +1.6661865711190522E+01	  +2.5592517010307975E-01	  +2.8632258110390385E-01	  +7.9267661582441640E-01	  +1.7303501216504232E+04	
  +4.1375000000000000E+01	  +1.0680897636265883E+01	  +5.9759820045060152E+00	  +1.2366239941406470E-04	  +5.3198301222004852E-03	  +1.0874423510167898E-01	  +1.4888422721833745E+01	  +1.6656879640771898E+01	  +2.5591096453137696E-01	  +2.8630824195378407E-01	  +7.9283181121583057E-01	  +1.7299189486760268E+04	
  +4.1500000000000000E+01	  +1.0686194165316088E+01	  +5.9768432950354589E+00	  +1.2252731116703093E-04	  +5.3188985851152009E-03	  +1.0873774010889777E-01	  +1.4893972464911737E+01	  +1.6663037460351553E+01	  +2.5586946423331142E-01	  +2.8626093391297375E-01	  +7.9251430244559062E-01	  +1.7308444714189591E+04	
  +4.1625000000000000E+01	  +1.0687993709960711E+01	  +5.9784468817744676E+00	  +1.2252731116703093E-04	  +5.3159479024804000E-03	  +1.0882212217763265E-01	  +1.4896961994909516E+01	  +1.6666440591735185E+01	  +2.5586238293445818E-01	  +2.8625401650981708E-01	  +7.9265088929454708E-01	  +1.7312398007131738E+04	
  +4.1750000000000000E+01	  +1.0692197837877009E+01	  +5.9783871814538037E+00	  +1.2207230739777789E-04	  +5.3152759387254363E-03	  +1.0883369787734572E-01	  +1.4900682575886611E+01	  +1.6670585019330815E+01	  +2.5587191416615995E-01	  +2.8626436926243165E-01	  +7.9230591139748285E-01	  +1.7316076805661338E+04	
  +4.1875000000000000E+01	  +1.0692454044864224E+01	  +5.9809627578911133E+00	  +1.2191755943078324E-04	  +5.3127777851319398E-03	  +1.0889407955769610E-01	  +1.4903179225067772E+01	  +1.6673416802755337E+01	  +2.5594227188330970E-01	  +2.8634374666692269E-01	  +7.9241331553199879E-01	  +1.7314217228543581E+04	
  +4.2000000000000000E+01	  +1.0694763089096153E+01	  +5.9804844889059927E+00	  +1.2189057460290299E-04	  +5.3113950191983131E-03	  +1.0889501547979377E-01	  +1.4904827349235697E+01	  +1.6675247578002146E+01	  +2.5590250880980292E-01	  +2.8629903522191136E-01	  +7.9215047567983277E-01	  +1.7318822630733066E+04	
  +4.2125000000000000E+01	  +1.0695066025464886E+01	  +5.9808987123696857E+00	  +1.2149083441742891E-04	  +5.3120670604005979E-03	  +1.0894359013804869E-01	  +1.4905428830821537E+01	  +1.6675964737834573E+01	  +2.5588735181774003E-01	  +2.8628283722685155E-01	  +7.9183732720135491E-01	  +1.7320547416996724E+04	
  +4.2250000000000000E+01	  +1.0696645221514229E+01	  +5.9800682819650293E+00	  +1.2130025741618405E-04	  +5.3196671778761653E-03	  +1.0902996733178837E-01	  +1.4906018311840961E+01	  +1.6676713503479260E+01	  +2.5586407215155343E-01	  +2.8625832451281968E-01	  +7.9209479426393470E-01	  +1.7322808375080283E+04	
  +4.2375000000000000E+01	  +1.0704279581447858E+01	  +5.9820405480031429E+00	  +1.2015240230686676E-04	  +5.3175052256922576E-03	  +1.0911037703878672E-01	  +1.4914594885305794E+01	  +1.6686320129451001E+01	  +2.5583069617290122E-01	  +2.8622117651262108E-01	  +7.9178673852153092E-01	  +1.7335036767513033E+04	
  +4.2500000000000000E+01	  +1.0710199962107723E+01	  +5.9830130127115249E+00	  +1.1988008273952122E-04	  +5.3199919542816256E-03	  +1.0928264200300358E-01	  +1.4920641414701299E+01	  +1.6693212974819247E+01	  +2.5579016556680123E-01	  +2.8617802626525835E-01	  +7.9163127554596247E-01	  +1.7344812463312894E+04	
  +4.2625000000000000E+01	  +1.0733516669248193E+01	  +6.0107583669124374E+00	  +1.1920621085383219E-04	  +5.3485850871455784E-03	  +1.0963953828270702E-01	  +1.4966250935921936E+01	  +1.6744275036160634E+01	  +2.5614492390714028E-01	  +2.8657551402691278E-01	  +7.9234532391174939E-01	  +1.7373736371577357E+04	
  +4.2750000000000000E+01	  +1.0729493385804712E+01	  +6.0075831998326699E+00	  +1.1978581997513073E-04	  +5.3529860351851262E-03	  +1.0958329076776287E-01	  +1.4959818470713010E+01	  +1.6737076585637379E+01	  +2.5607953565368852E-01	  +2.8650232679233595E-01	  +7.9220933683070816E-01	  +1.7370703538396381E+04	
