 TIME                    	DeaLPmout                	ColdPHm_c_out            	DeaHPmout                	HotPHm_c_out             	DeaLPTout                	ColdPhT_c_out            	DeaHPTout                	HotPhT_c_out             	
  +1.5037500000000000E+02	  +8.7254894557996275E+04	  +8.7266728310264501E+04	  +1.0313801543200527E+05	  +1.0321293926627171E+05	  +7.6577068984749317E+01	  +1.2400412470601573E+02	  +1.6132269515852900E+02	  +2.0982024230928494E+02	
  +1.5050000000000000E+02	  +8.7320994564388384E+04	  +8.7300507084624289E+04	  +1.0317654616557082E+05	  +1.0319327416548206E+05	  +7.6629897990341107E+01	  +1.2400185473293351E+02	  +1.6131990733563134E+02	  +2.0982755505522391E+02	
  +1.5062500000000000E+02	  +8.7298197775725959E+04	  +8.7254894557996275E+04	  +1.0312453161663856E+05	  +1.0322823447665558E+05	  +7.6629897990341107E+01	  +1.2400679808811272E+02	  +1.6132307856110256E+02	  +2.0983401490106155E+02	
  +1.5075000000000000E+02	  +8.7300264463465210E+04	  +8.7320994564388384E+04	  +1.0320143216936114E+05	  +1.0321190556844170E+05	  +7.6668324772772920E+01	  +1.2400363275409333E+02	  +1.6132245528945174E+02	  +2.0983077825986541E+02	
  +1.5087500000000000E+02	  +8.7300766289585066E+04	  +8.7298197775725959E+04	  +1.0317325830311912E+05	  +1.0323178136649553E+05	  +7.6671422212602891E+01	  +1.2401052786916877E+02	  +1.6132622382711770E+02	  +2.0984024401488549E+02	
  +1.5100000000000000E+02	  +8.7297998823939386E+04	  +8.7300264463465210E+04	  +1.0317967066624199E+05	  +1.0323203674300210E+05	  +7.6672558022964793E+01	  +1.2402234107362355E+02	  +1.6133513345762785E+02	  +2.0983559125622281E+02	
  +1.5112500000000000E+02	  +8.7256277425565349E+04	  +8.7300766289585066E+04	  +1.0317763589522698E+05	  +1.0323413659812674E+05	  +7.6668636294064413E+01	  +1.2401662658011058E+02	  +1.6133047910457336E+02	  +2.0984341176137184E+02	
  +1.5125000000000000E+02	  +8.7278339831544901E+04	  +8.7297998823939386E+04	  +1.0317579308765165E+05	  +1.0324129464221899E+05	  +7.6677844877652063E+01	  +1.2403006293906074E+02	  +1.6134311641955031E+02	  +2.0984255726242608E+02	
  +1.5137500000000000E+02	  +8.7363259477178304E+04	  +8.7256277425565349E+04	  +1.0313040626705046E+05	  +1.0322419998414571E+05	  +7.6730545012506553E+01	  +1.2403021510920217E+02	  +1.6133751671165535E+02	  +2.0984780694731205E+02	
  +1.5150000000000000E+02	  +8.7304556446541566E+04	  +8.7278339831544901E+04	  +1.0315231872447953E+05	  +1.0324404789851431E+05	  +7.6730545012506553E+01	  +1.2403440289743754E+02	  +1.6134518496160501E+02	  +2.0984686302807259E+02	
  +1.5162500000000000E+02	  +8.7285459473039213E+04	  +8.7363259477178304E+04	  +1.0324644347087637E+05	  +1.0323767604276795E+05	  +7.6778386765916352E+01	  +1.2403632052113716E+02	  +1.6134744486004143E+02	  +2.0984331517193070E+02	
  +1.5175000000000000E+02	  +8.7360704090239684E+04	  +8.7304556446541566E+04	  +1.0317958729774033E+05	  +1.0328391362883570E+05	  +7.6795380711304915E+01	  +1.2404034346929863E+02	  +1.6134782667198203E+02	  +2.0984380946716919E+02	
  +1.5187500000000000E+02	  +8.7352078557469213E+04	  +8.7285459473039213E+04	  +1.0316294355669388E+05	  +1.0326557129747319E+05	  +7.6820819818348596E+01	  +1.2404493588216239E+02	  +1.6134879470150324E+02	  +2.0984511471387665E+02	
  +1.5200000000000000E+02	  +8.7352078557469213E+04	  +8.7360704090239684E+04	  +1.0324081903321795E+05	  +1.0327063411501193E+05	  +7.6820819818348596E+01	  +1.2404852621246114E+02	  +1.6134536264717372E+02	  +2.0986160199358235E+02	
  +1.5212500000000000E+02	  +8.7406138101462318E+04	  +8.7433898808636179E+04	  +1.0332546409146367E+05	  +1.0327054640168435E+05	  +7.7003574080842526E+01	  +1.2405375607172023E+02	  +1.6136602301126183E+02	  +2.0985495315246956E+02	
  +1.5225000000000000E+02	  +8.7350761445963479E+04	  +8.7317840179353356E+04	  +1.0318962130010879E+05	  +1.0327784481240311E+05	  +7.7292232375325852E+01	  +1.2411170434393675E+02	  +1.6136352199538820E+02	  +2.0985638700386360E+02	
  +1.5237500000000000E+02	  +8.7428020893396271E+04	  +8.7413908013215128E+04	  +1.0328434834320677E+05	  +1.0326973876024342E+05	  +7.7629723597013125E+01	  +1.2416262916201052E+02	  +1.6137559896705889E+02	  +2.0985965478590020E+02	
  +1.5250000000000000E+02	  +8.7427188525014761E+04	  +8.7411517651872156E+04	  +1.0328116284894699E+05	  +1.0328958339573730E+05	  +7.7954184096152190E+01	  +1.2418370298065372E+02	  +1.6137820570296856E+02	  +2.0986050393703468E+02	
  +1.5262500000000000E+02	  +8.7443708790707591E+04	  +8.7473652842590818E+04	  +1.0333895517786389E+05	  +1.0324694963729465E+05	  +7.8164684228796915E+01	  +1.2421575804154658E+02	  +1.6138803422846468E+02	  +2.0986615842345367E+02	
  +1.5275000000000000E+02	  +8.7335583548884460E+04	  +8.7347231051314215E+04	  +1.0319856236530573E+05	  +1.0322563522933266E+05	  +7.8155802425490904E+01	  +1.2424037151694296E+02	  +1.6138803422846468E+02	  +2.0987679714110516E+02	
  +1.5287500000000000E+02	  +8.7335583548884460E+04	  +8.7347231051314215E+04	  +1.0319884523633809E+05	  +1.0322363644000402E+05	  +7.8155802425490904E+01	  +1.2424030583785391E+02	  +1.6138931597427228E+02	  +2.0986375520174991E+02	
  +1.5300000000000000E+02	  +8.7396317996890590E+04	  +8.7347231051314215E+04	  +1.0319354124452319E+05	  +1.0325176279842205E+05	  +7.8125441803815633E+01	  +1.2423905364970699E+02	  +1.6138931597427228E+02	  +2.0985207281825697E+02	
  +1.5312500000000000E+02	  +8.7307293060023745E+04	  +8.7307293060023745E+04	  +1.0314305141484737E+05	  +1.0321117573155994E+05	  +7.8373660254536503E+01	  +1.2426030934873242E+02	  +1.6138043557415267E+02	  +2.0985775340797704E+02	
  +1.5325000000000000E+02	  +8.7306398441129379E+04	  +8.7304346350243213E+04	  +1.0313065656871008E+05	  +1.0320753289074186E+05	  +7.8892867452515574E+01	  +1.2432273093424523E+02	  +1.6138442465360799E+02	  +2.0986973251975249E+02	
  +1.5337500000000000E+02	  +8.7415132733731603E+04	  +8.7415132733731603E+04	  +1.0324439397294134E+05	  +1.0326655252729355E+05	  +7.9447773574548492E+01	  +1.2439065804956871E+02	  +1.6139804104304051E+02	  +2.0984453717365221E+02	
  +1.5350000000000000E+02	  +8.7415127232662300E+04	  +8.7415127232662300E+04	  +1.0323189239600937E+05	  +1.0325726685734736E+05	  +7.9963751720735715E+01	  +1.2446835888056366E+02	  +1.6140742320131562E+02	  +2.0984606042649662E+02	
  +1.5362500000000000E+02	  +8.7178436632051365E+04	  +8.7178436632051365E+04	  +1.0293709856700231E+05	  +1.0305710945405392E+05	  +8.0132823480740271E+01	  +1.2446515709530580E+02	  +1.6137415466756659E+02	  +2.0982169175076066E+02	
  +1.5375000000000000E+02	  +8.7291147935195608E+04	  +8.7280747294798872E+04	  +1.0305206648046018E+05	  +1.0305710945405392E+05	  +8.0148629273993521E+01	  +1.2446279144316418E+02	  +1.6135838788978458E+02	  +2.0982225589267745E+02	
  +1.5387500000000000E+02	  +8.7291147935195608E+04	  +8.7280747294798872E+04	  +1.0305315796073079E+05	  +1.0305089585244941E+05	  +8.0148629273993521E+01	  +1.2447688350673720E+02	  +1.6137406232432230E+02	  +2.0981894166799449E+02	
  +1.5400000000000000E+02	  +8.7302900589592158E+04	  +8.7280747294798872E+04	  +1.0306007259312716E+05	  +1.0299223208080865E+05	  +8.0179071643371657E+01	  +1.2447837477966821E+02	  +1.6137406232432230E+02	  +2.0982691816371886E+02	
  +1.5412500000000000E+02	  +8.7282482056715060E+04	  +8.7291147935195608E+04	  +1.0306400716255915E+05	  +1.0296962473645710E+05	  +8.0164991231735740E+01	  +1.2447225957927319E+02	  +1.6137245304175545E+02	  +2.0982410600749597E+02	
  +1.5425000000000000E+02	  +8.7318208845913774E+04	  +8.7302900589592158E+04	  +1.0307386757890355E+05	  +1.0296225726204622E+05	  +8.0183301264694762E+01	  +1.2447386992540410E+02	  +1.6137295384500410E+02	  +2.0980415856080117E+02	
  +1.5437500000000000E+02	  +8.7297255495006524E+04	  +8.7282482056715060E+04	  +1.0304651827910558E+05	  +1.0293006955303891E+05	  +8.0173598270676592E+01	  +1.2447268587963411E+02	  +1.6136931634441925E+02	  +2.0979971238386963E+02	
  +1.5450000000000000E+02	  +8.7276519741475568E+04	  +8.7318208845913774E+04	  +1.0308143662311419E+05	  +1.0292402462624402E+05	  +8.0164836150977038E+01	  +1.2446616532403527E+02	  +1.6136415918553234E+02	  +2.0979708686064043E+02	
  +1.5462500000000000E+02	  +8.7269675024875527E+04	  +8.7297255495006524E+04	  +1.0305792198192830E+05	  +1.0292007974537549E+05	  +8.0161995217991048E+01	  +1.2444871442045699E+02	  +1.6134602071760904E+02	  +2.0978456636649557E+02	
  +1.5475000000000000E+02	  +8.7266905981070522E+04	  +8.7276519741475568E+04	  +1.0303345879984225E+05	  +1.0290858988727679E+05	  +8.0162626239459613E+01	  +1.2444195036589657E+02	  +1.6133704216870791E+02	  +2.0978102700451959E+02	
  +1.5487500000000000E+02	  +8.7207524051772300E+04	  +8.7269675024875527E+04	  +1.0302742954131593E+05	  +1.0289320418070219E+05	  +8.0159006364278952E+01	  +1.2444338749749235E+02	  +1.6133386109617669E+02	  +2.0978036289230360E+02	
  +1.5500000000000000E+02	  +8.7199966824707881E+04	  +8.7266905981070522E+04	  +1.0302389966417830E+05	  +1.0290370554870847E+05	  +8.0133885184798061E+01	  +1.2443236662307676E+02	  +1.6132250100618390E+02	  +2.0977290324626355E+02	
  +1.5512500000000000E+02	  +8.7143131742896803E+04	  +8.7207524051772300E+04	  +1.0295976077292548E+05	  +1.0288931600042588E+05	  +8.0061719228323469E+01	  +1.2443439635777221E+02	  +1.6132104923073018E+02	  +2.0976712554647767E+02	
  +1.5525000000000000E+02	  +8.7161094474200581E+04	  +8.7140286059981241E+04	  +1.0288778433934478E+05	  +1.0288377035251305E+05	  +7.9963915447450930E+01	  +1.2442224317518307E+02	  +1.6130931652489434E+02	  +2.0977149562272544E+02	
  +1.5537500000000000E+02	  +8.7167728196963973E+04	  +8.7151097771669927E+04	  +1.0290113107603432E+05	  +1.0286433779851877E+05	  +7.9866130163667535E+01	  +1.2439924898694451E+02	  +1.6131052220661721E+02	  +2.0976779344922954E+02	
  +1.5550000000000000E+02	  +8.7140356771542836E+04	  +8.7122975482739377E+04	  +1.0286788511284176E+05	  +1.0280596469869404E+05	  +7.9750691157474876E+01	  +1.2439154424459952E+02	  +1.6130369631367475E+02	  +2.0977200252754889E+02	
  +1.5562500000000000E+02	  +8.7236170259928025E+04	  +8.7236170259928025E+04	  +1.0298688072627045E+05	  +1.0274189250199965E+05	  +7.9750691157474876E+01	  +1.2437060414953460E+02	  +1.6130369631367475E+02	  +2.0977343595285924E+02	
  +1.5575000000000000E+02	  +8.7184646274644692E+04	  +8.7236170259928025E+04	  +1.0298566102383716E+05	  +1.0269046328116998E+05	  +7.9746370232488232E+01	  +1.2437142759602868E+02	  +1.6129861751174622E+02	  +2.0975659055116634E+02	
  +1.5587500000000000E+02	  +8.7126590966709584E+04	  +8.7236170259928025E+04	  +1.0297952506169929E+05	  +1.0263376589109558E+05	  +7.9713050735232812E+01	  +1.2436512537487349E+02	  +1.6129861751174622E+02	  +2.0973927484303661E+02	
  +1.5600000000000000E+02	  +8.7119318502659080E+04	  +8.7184646274644692E+04	  +1.0291546146082573E+05	  +1.0263070169738468E+05	  +7.9687339745206273E+01	  +1.2435805488038653E+02	  +1.6128927481790885E+02	  +2.0971939965885809E+02	
  +1.5612500000000000E+02	  +8.6952292860488335E+04	  +8.6952292860488335E+04	  +1.0265913163236399E+05	  +1.0260338592308332E+05	  +7.9193879772224079E+01	  +1.2424941689436120E+02	  +1.6120176413983384E+02	  +2.0970002236697812E+02	
  +1.5625000000000000E+02	  +8.6955637335852487E+04	  +8.6955637335852487E+04	  +1.0272116791258214E+05	  +1.0279638201944120E+05	  +7.8369977170273458E+01	  +1.2419185170493051E+02	  +1.6124178762091793E+02	  +2.0971069258040214E+02	
  +1.5637500000000000E+02	  +8.7140049178990259E+04	  +8.7131928875475453E+04	  +1.0295802626642051E+05	  +1.0300117866606603E+05	  +7.7629226921152238E+01	  +1.2410090362635715E+02	  +1.6128097609772098E+02	  +2.0976638936053990E+02	
  +1.5650000000000000E+02	  +8.7206689332686277E+04	  +8.7206689332686277E+04	  +1.0306523348116215E+05	  +1.0311379950172124E+05	  +7.6835814596765147E+01	  +1.2404438305976960E+02	  +1.6131717511108516E+02	  +2.0980876867604647E+02	
  +1.5662500000000000E+02	  +8.7223541396530243E+04	  +8.7239546874194566E+04	  +1.0310379987878980E+05	  +1.0311379950172124E+05	  +7.6489458546007853E+01	  +1.2397685384955133E+02	  +1.6130117649797032E+02	  +2.0980622087245703E+02	
  +1.5675000000000000E+02	  +8.7223541396530243E+04	  +8.7239546874194566E+04	  +1.0310280902092291E+05	  +1.0313184467844924E+05	  +7.6489458546007853E+01	  +1.2398266706166959E+02	  +1.6130117649797032E+02	  +2.0980640954765335E+02	
  +1.5687500000000000E+02	  +8.7209114591035948E+04	  +8.7239546874194566E+04	  +1.0309903696350282E+05	  +1.0316227905112012E+05	  +7.6438883012391656E+01	  +1.2397905774162666E+02	  +1.6130117649797032E+02	  +2.0980124784324929E+02	
  +1.5700000000000000E+02	  +8.7233123675649884E+04	  +8.7223541396530243E+04	  +1.0308768878886494E+05	  +1.0319347808110290E+05	  +7.6448477239277381E+01	  +1.2397566591941275E+02	  +1.6129907371702342E+02	  +2.0980626526536452E+02	
  +1.5712500000000000E+02	  +8.7280232057200323E+04	  +8.7209114591035948E+04	  +1.0307614041344324E+05	  +1.0321374092720191E+05	  +7.6520930022551767E+01	  +1.2397511732154931E+02	  +1.6129808394429497E+02	  +2.0981351197906454E+02	
  +1.5725000000000000E+02	  +8.7274303416287541E+04	  +8.7302510732821203E+04	  +1.0318542708729851E+05	  +1.0322928995544428E+05	  +7.6646360799600288E+01	  +1.2399131227507699E+02	  +1.6131702503392464E+02	  +2.0982321261818174E+02	
  +1.5737500000000000E+02	  +8.7329901688608472E+04	  +8.7301137658407737E+04	  +1.0318384692122899E+05	  +1.0324321627190983E+05	  +7.6770826056200619E+01	  +1.2401767693582998E+02	  +1.6133064714386853E+02	  +2.0982918583917322E+02	
  +1.5750000000000000E+02	  +8.7351911272345940E+04	  +8.7324667975861055E+04	  +1.0320373929260897E+05	  +1.0322742117945116E+05	  +7.6909487387720120E+01	  +1.2404187339563781E+02	  +1.6134047058759080E+02	  +2.0983983245353497E+02	
  +1.5762500000000000E+02	  +8.7228182077603298E+04	  +8.7228182077603298E+04	  +1.0309165759952940E+05	  +1.0317590302147419E+05	  +7.6909487387720120E+01	  +1.2406224791280395E+02	  +1.6134047058759080E+02	  +2.0985421111542396E+02	
  +1.5775000000000000E+02	  +8.7298026109858023E+04	  +8.7228182077603298E+04	  +1.0309293258891454E+05	  +1.0313322286392169E+05	  +7.6934288938695090E+01	  +1.2406307419655010E+02	  +1.6134762923159630E+02	  +2.0985668956648016E+02	
  +1.5787500000000000E+02	  +8.7354492861308478E+04	  +8.7228182077603298E+04	  +1.0308556456821681E+05	  +1.0313488376723036E+05	  +7.6978927946609389E+01	  +1.2407155224546769E+02	  +1.6134762923159630E+02	  +2.0983901462862357E+02	
  +1.5800000000000000E+02	  +8.7358965724200520E+04	  +8.7298026109858023E+04	  +1.0315641272041861E+05	  +1.0311559855861036E+05	  +7.7002120033404012E+01	  +1.2407532216237530E+02	  +1.6135493013666297E+02	  +2.0982630223725471E+02	
  +1.5812500000000000E+02	  +8.7346059935670011E+04	  +8.7354492861308478E+04	  +1.0321346076260420E+05	  +1.0311961458105646E+05	  +7.6996002322682926E+01	  +1.2406783252551034E+02	  +1.6135217154159716E+02	  +2.0982722527350325E+02	
  +1.5825000000000000E+02	  +8.7360066036513264E+04	  +8.7358965724200520E+04	  +1.0321762049849040E+05	  +1.0312926485500165E+05	  +7.7000999533900952E+01	  +1.2404765480797187E+02	  +1.6133414560273786E+02	  +2.0981787453536165E+02	
  +1.5837500000000000E+02	  +8.7282413160316850E+04	  +8.7346059935670011E+04	  +1.0320273063232552E+05	  +1.0311999347667153E+05	  +7.7000292961207748E+01	  +1.2403476217239223E+02	  +1.6131822711876717E+02	  +2.0981835526202590E+02	
  +1.5850000000000000E+02	  +8.7292413805969132E+04	  +8.7360066036513264E+04	  +1.0322049810154353E+05	  +1.0310049026255496E+05	  +7.7000292961207748E+01	  +1.2403870176332700E+02	  +1.6131729847662658E+02	  +2.0982267238136822E+02	
  +1.5862500000000000E+02	  +8.7249144648861111E+04	  +8.7282413160316850E+04	  +1.0313720348827558E+05	  +1.0313684644217463E+05	  +7.6965063846028798E+01	  +1.2403848449046870E+02	  +1.6130985510476310E+02	  +2.0981293456969865E+02	
  +1.5875000000000000E+02	  +8.7243328330666482E+04	  +8.7292413805969132E+04	  +1.0315014758224359E+05	  +1.0314958068960594E+05	  +7.6946289412796375E+01	  +1.2403737273898915E+02	  +1.6131195079775222E+02	  +2.0980232333625088E+02	
  +1.5887500000000000E+02	  +8.7271397593526679E+04	  +8.7249144648861111E+04	  +1.0310321474592767E+05	  +1.0314962010755508E+05	  +7.6955591451534005E+01	  +1.2404911092076678E+02	  +1.6131737484042654E+02	  +2.0981603793603972E+02	
  +1.5900000000000000E+02	  +8.7264419457684795E+04	  +8.7243328330666482E+04	  +1.0309963747216112E+05	  +1.0314679376873441E+05	  +7.6949703315588351E+01	  +1.2404252067060395E+02	  +1.6131213912570996E+02	  +2.0982178474931237E+02	
  +1.5912500000000000E+02	  +8.7210988235703757E+04	  +8.7208526746921780E+04	  +1.0305159596705469E+05	  +1.0315988090927471E+05	  +7.7635519627946195E+01	  +1.2413939751434999E+02	  +1.6133492972964532E+02	  +2.0981926785114911E+02	
  +1.5925000000000000E+02	  +8.6474941489623787E+04	  +8.6474941489623787E+04	  +1.0211370884691348E+05	  +1.0208016904849157E+05	  +7.8908552518108380E+01	  +1.2410516582875950E+02	  +1.6102174789482848E+02	  +2.0953539944625425E+02	
  +1.5937500000000000E+02	  +8.4802474594837695E+04	  +8.4802474594837695E+04	  +1.0003755080389680E+05	  +1.0010921157380735E+05	  +7.9976930142601290E+01	  +1.2380903478489637E+02	  +1.6033499350734039E+02	  +2.0889204172708801E+02	
  +1.5950000000000000E+02	  +8.3407851305356715E+04	  +8.3407851305356715E+04	  +9.8327963334385830E+04	  +9.8393375896322512E+04	  +8.1344998956500007E+01	  +1.2362690957285520E+02	  +1.5977638242170116E+02	  +2.0841691343643058E+02	
  +1.5962500000000000E+02	  +8.1780623011450181E+04	  +8.1773587781178139E+04	  +9.6314257520714251E+04	  +9.6380588582521101E+04	  +8.1608932526145537E+01	  +1.2322324230416677E+02	  +1.5908435498502186E+02	  +2.0773775880444998E+02	
  +1.5975000000000000E+02	  +8.1113009822415945E+04	  +8.1107512589823396E+04	  +9.5518104442090800E+04	  +9.5440308600707678E+04	  +8.1339794392482901E+01	  +1.2300172655786939E+02	  +1.5877858807591966E+02	  +2.0746750959956682E+02	
  +1.5987500000000000E+02	  +8.0834434334746140E+04	  +8.0834434334746140E+04	  +9.5185118966844035E+04	  +9.5095911955322459E+04	  +8.1222547373164474E+01	  +1.2285389061916119E+02	  +1.5858868479239285E+02	  +2.0734550767746788E+02	
  +1.6000000000000000E+02	  +8.0395316384166377E+04	  +8.0403210062670667E+04	  +9.4670201899701991E+04	  +9.4630921657696716E+04	  +8.1018912755433618E+01	  +1.2274275512858507E+02	  +1.5839383842694528E+02	  +2.0719114669477483E+02	
  +1.6012500000000000E+02	  +8.0035263339748752E+04	  +8.0050467675833221E+04	  +9.4237888712656553E+04	  +9.4194305994356429E+04	  +8.1220903470789793E+01	  +1.2266681029314739E+02	  +1.5821374589617560E+02	  +2.0704879052270141E+02	
  +1.6025000000000000E+02	  +7.9366413115183837E+04	  +7.9365023330735421E+04	  +9.3381924672850859E+04	  +9.3303772025276179E+04	  +8.1619675824454504E+01	  +1.2256317019361637E+02	  +1.5789287779947421E+02	  +2.0671131293247305E+02	
  +1.6037500000000000E+02	  +7.8322480130799609E+04	  +7.8322480130799609E+04	  +9.2087889007659280E+04	  +9.2034982777188095E+04	  +8.1897985112665680E+01	  +1.2227318781189882E+02	  +1.5733110130365563E+02	  +2.0616011835386129E+02	
  +1.6050000000000000E+02	  +7.7395375521587863E+04	  +7.7395375521587863E+04	  +9.0928941075146053E+04	  +9.0879917630028969E+04	  +8.2236737906634559E+01	  +1.2206202059346020E+02	  +1.5686753221953236E+02	  +2.0564487176104873E+02	
  +1.6062500000000000E+02	  +7.6346438744950166E+04	  +7.6351995623804920E+04	  +8.9640972745773164E+04	  +8.9582715609755454E+04	  +8.2186670977147088E+01	  +1.2175886052802562E+02	  +1.5633621425227884E+02	  +2.0506344381410401E+02	
