 TIME                    	pinLPT3_condhigh         	pcond_high_bar           	h_condhigh               	h_steamhigh              	
  +1.2387500000000000E+02	  +4.5582944523810143E-01	  +4.0929657822066590E-01	  +3.3044283744400269E+02	  +2.4120547178733086E+03	
  +1.2400000000000000E+02	  +4.5586834839868279E-01	  +4.0929657822066590E-01	  +3.3045175015271928E+02	  +2.4121536087446611E+03	
  +1.2412500000000000E+02	  +4.5519004197234231E-01	  +4.0930166459531081E-01	  +3.3038327878090115E+02	  +2.4124058514912167E+03	
  +1.2425000000000000E+02	  +4.5519004197234231E-01	  +4.0931183750460165E-01	  +3.3029635024411880E+02	  +2.4124235882171888E+03	
  +1.2437500000000000E+02	  +4.5489751256083705E-01	  +4.0932201062722950E-01	  +3.3022933179634134E+02	  +2.4120836107946957E+03	
  +1.2450000000000000E+02	  +4.5497104704287145E-01	  +4.0933218396319793E-01	  +3.3024617853602024E+02	  +2.4119778833279547E+03	
  +1.2462500000000000E+02	  +4.5476469482652682E-01	  +4.0933727071118575E-01	  +3.3019890327175295E+02	  +2.4118717638178850E+03	
  +1.2475000000000000E+02	  +4.5493148865707622E-01	  +4.0933727071118575E-01	  +3.3023711571529765E+02	  +2.4119496357454291E+03	
  +1.2487500000000000E+02	  +4.5470022260552306E-01	  +4.0933727071118575E-01	  +3.3018413269482460E+02	  +2.4120248837663371E+03	
  +1.2500000000000000E+02	  +4.5467565718098907E-01	  +4.0933727071118575E-01	  +3.3017850475945636E+02	  +2.4120140408556931E+03	
  +1.2512500000000000E+02	  +4.5463039394994725E-01	  +4.0933212286808868E-01	  +3.3016813495947554E+02	  +2.4117497500854683E+03	
  +1.2525000000000000E+02	  +4.5497029956543950E-01	  +4.0932182734576905E-01	  +3.3024600728904380E+02	  +2.4117281014223654E+03	
  +1.2537500000000000E+02	  +4.5485378660729842E-01	  +4.0931153204194531E-01	  +3.3021931418642419E+02	  +2.4117426669349043E+03	
  +1.2550000000000000E+02	  +4.5496031792331598E-01	  +4.0930123695661358E-01	  +3.3024372049621172E+02	  +2.4118147705267452E+03	
  +1.2562500000000000E+02	  +4.5491333505693149E-01	  +4.0929608949588159E-01	  +3.3023295672801140E+02	  +2.4117739262703299E+03	
  +1.2575000000000000E+02	  +4.5506640277394911E-01	  +4.0929608949588159E-01	  +3.3026802452084149E+02	  +2.4118437451570417E+03	
  +1.2587500000000000E+02	  +4.5499056699908275E-01	  +4.0929608949588159E-01	  +3.3025065055529262E+02	  +2.4118121931931291E+03	
  +1.2600000000000000E+02	  +4.5513455366903388E-01	  +4.0929608949588159E-01	  +3.3028363788149386E+02	  +2.4118228885516614E+03	
  +1.2612500000000000E+02	  +4.5512070871682547E-01	  +4.0932317454573008E-01	  +3.3028046600485482E+02	  +2.4118331882641201E+03	
  +1.2625000000000000E+02	  +4.5526279166084788E-01	  +4.0937734918238733E-01	  +3.3031301718770874E+02	  +2.4119676085614301E+03	
  +1.2637500000000000E+02	  +4.5528219147603427E-01	  +4.0943152986873854E-01	  +3.3031746168268887E+02	  +2.4119489069379201E+03	
  +1.2650000000000000E+02	  +4.5557627658167615E-01	  +4.0948571660528166E-01	  +3.3038483653977823E+02	  +2.4119632567006383E+03	
  +1.2662500000000000E+02	  +4.5569841197410965E-01	  +4.0951281224253067E-01	  +3.3041281774131784E+02	  +2.4119844529705078E+03	
  +1.2675000000000000E+02	  +4.5580187383002269E-01	  +4.0951281224253067E-01	  +3.3043652083821939E+02	  +2.4120741528451463E+03	
  +1.2687500000000000E+02	  +4.5571266376811120E-01	  +4.0951281224253067E-01	  +3.3041608282535549E+02	  +2.4120877457411375E+03	
  +1.2700000000000000E+02	  +4.5578426408501171E-01	  +4.0951281224253067E-01	  +3.3043248644806926E+02	  +2.4121298727101689E+03	
  +1.2712500000000000E+02	  +4.5644845864205541E-01	  +4.0938779882083465E-01	  +3.3042045042017617E+02	  +2.4120522000360756E+03	
  +1.2725000000000000E+02	  +4.5767897690963899E-01	  +4.0913786857725565E-01	  +3.3086656489453162E+02	  +2.4118716201930638E+03	
  +1.2737500000000000E+02	  +4.5869025001150571E-01	  +4.0888806709269743E-01	  +3.3089521803507910E+02	  +2.4124143692790490E+03	
  +1.2750000000000000E+02	  +4.6003477460861947E-01	  +4.0863839431829396E-01	  +3.3140627782203234E+02	  +2.4124275424355596E+03	
  +1.2762500000000000E+02	  +4.5999301461959702E-01	  +4.0851360618213306E-01	  +3.3139671061431432E+02	  +2.4131898701188975E+03	
  +1.2775000000000000E+02	  +4.6053161273804866E-01	  +4.0851360618213306E-01	  +3.3143181466678942E+02	  +2.4131433644135823E+03	
  +1.2787500000000000E+02	  +4.6053161273804866E-01	  +4.0851360618213306E-01	  +3.3152010336887122E+02	  +2.4131243828437937E+03	
  +1.2800000000000000E+02	  +4.6056344077652839E-01	  +4.0851360618213306E-01	  +3.3152739516809146E+02	  +2.4132069283643950E+03	
  +1.2812500000000000E+02	  +4.6137005690529659E-01	  +4.0841584160835220E-01	  +3.3151059066255863E+02	  +2.4133912282619463E+03	
  +1.2825000000000000E+02	  +4.6327005144104572E-01	  +4.0822037169282893E-01	  +3.3214747929754947E+02	  +2.4134874980983432E+03	
  +1.2837500000000000E+02	  +4.6444989816693055E-01	  +4.0802498073377447E-01	  +3.3241778201951280E+02	  +2.4144003424641919E+03	
  +1.2850000000000000E+02	  +4.6685780340417515E-01	  +4.0782966870769399E-01	  +3.3296943277683391E+02	  +2.4144787105897394E+03	
  +1.2862500000000000E+02	  +4.6686487067005888E-01	  +4.0773204228717780E-01	  +3.3297105188647191E+02	  +2.4153543492018384E+03	
  +1.2875000000000000E+02	  +4.6753277093313850E-01	  +4.0773204228717780E-01	  +3.3303395275588628E+02	  +2.4153594820186986E+03	
  +1.2887500000000000E+02	  +4.6753277093313850E-01	  +4.0773204228717780E-01	  +3.3312406774450636E+02	  +2.4153525830840822E+03	
  +1.2900000000000000E+02	  +4.6750097572742383E-01	  +4.0773204228717780E-01	  +3.3311678346726814E+02	  +2.4154292081201525E+03	
  +1.2912500000000000E+02	  +4.6846006683161029E-01	  +4.0795204883959435E-01	  +3.3333651110678665E+02	  +2.4155635692603619E+03	
  +1.2925000000000000E+02	  +4.7026789883268355E-01	  +4.0839236251505184E-01	  +3.3375068516857101E+02	  +2.4159239477806786E+03	
  +1.2937500000000000E+02	  +4.7265913877391791E-01	  +4.0883307717535688E-01	  +3.3412651146738631E+02	  +2.4162069562005249E+03	
  +1.2950000000000000E+02	  +4.7429401273517929E-01	  +4.0927419308942214E-01	  +3.3467306730762647E+02	  +2.4168788639843660E+03	
  +1.2962500000000000E+02	  +4.7481726487599724E-01	  +4.0949490160067903E-01	  +3.3463313150764350E+02	  +2.4175487397265015E+03	
  +1.2975000000000000E+02	  +4.7481726487599724E-01	  +4.0949490160067903E-01	  +3.3479294430082666E+02	  +2.4176310675378977E+03	
  +1.2987500000000000E+02	  +4.7505392627438869E-01	  +4.0949490160067903E-01	  +3.3484716339451518E+02	  +2.4175094582128850E+03	
  +1.3000000000000000E+02	  +4.7515202810040402E-01	  +4.0949490160067903E-01	  +3.3486963850930749E+02	  +2.4177043411342306E+03	
  +1.3012500000000000E+02	  +4.7645431735662919E-01	  +4.0912346829016955E-01	  +3.3516799279806253E+02	  +2.4179318739244363E+03	
  +1.3025000000000000E+02	  +4.7842618485309418E-01	  +4.0838145447246360E-01	  +3.3561974736918779E+02	  +2.4185937859935211E+03	
  +1.3037500000000000E+02	  +4.8114717833002912E-01	  +4.0764057665719161E-01	  +3.3624312659898436E+02	  +2.4189552202065852E+03	
  +1.3050000000000000E+02	  +4.8381477600541889E-01	  +4.0690083356273438E-01	  +3.3685427285802092E+02	  +2.4197169098061718E+03	
  +1.3062500000000000E+02	  +4.8513114157456128E-01	  +4.0653138713554271E-01	  +3.3693161508549315E+02	  +2.4204688653530502E+03	
  +1.3075000000000000E+02	  +4.8513114157456128E-01	  +4.0653138713554271E-01	  +3.3715585202812139E+02	  +2.4205950251644044E+03	
  +1.3087500000000000E+02	  +4.8515520280630886E-01	  +4.0653138713554271E-01	  +3.3716136445299190E+02	  +2.4207828847920705E+03	
  +1.3100000000000000E+02	  +4.8499185545417123E-01	  +4.0653138713554271E-01	  +3.3712394159717536E+02	  +2.4210567460317329E+03	
  +1.3112500000000000E+02	  +4.8591914445324269E-01	  +4.0698460533482783E-01	  +3.3711079123229121E+02	  +2.4210578844337829E+03	
  +1.3125000000000000E+02	  +4.8824693311164225E-01	  +4.0789232126776132E-01	  +3.3786967943897577E+02	  +2.4210057567271269E+03	
  +1.3137500000000000E+02	  +4.8970139399203361E-01	  +4.0880174521689050E-01	  +3.3820289622581242E+02	  +2.4219151021771208E+03	
  +1.3150000000000000E+02	  +4.9190242929296996E-01	  +4.0971287954839108E-01	  +3.3870715310929398E+02	  +2.4223923432439860E+03	
  +1.3162500000000000E+02	  +4.9267402252416509E-01	  +4.1016908884749836E-01	  +3.3872419737219263E+02	  +2.4230097848693890E+03	
  +1.3175000000000000E+02	  +4.9267402252416509E-01	  +4.1016908884749836E-01	  +3.3888392501200383E+02	  +2.4230192751864647E+03	
  +1.3187500000000000E+02	  +4.9294883696149766E-01	  +4.1016908884749836E-01	  +3.3894688496164474E+02	  +2.4230478881671470E+03	
  +1.3200000000000000E+02	  +4.9292808935565369E-01	  +4.1016908884749836E-01	  +3.3894213168801116E+02	  +2.4232431684224152E+03	
  +1.3212500000000000E+02	  +4.9237431831482614E-01	  +4.1002044132435667E-01	  +3.3892477122267076E+02	  +2.4233533104170424E+03	
  +1.3225000000000000E+02	  +4.9114797535385196E-01	  +4.0972328262250735E-01	  +3.3853430781603203E+02	  +2.4235567329898213E+03	
  +1.3237500000000000E+02	  +4.9004726819086419E-01	  +4.0942630564499838E-01	  +3.3828213595699924E+02	  +2.4232060683540285E+03	
  +1.3250000000000000E+02	  +4.8894930095241884E-01	  +4.0912951030996392E-01	  +3.3803059181430075E+02	  +2.4229424655676562E+03	
  +1.3262500000000000E+02	  +4.8886953759273299E-01	  +4.0898118073279754E-01	  +3.3801231803961207E+02	  +2.4225571587461077E+03	
  +1.3275000000000000E+02	  +4.8856908421047085E-01	  +4.0898118073279754E-01	  +3.3794348421122839E+02	  +2.4225571587461077E+03	
  +1.3287500000000000E+02	  +4.8847522853496356E-01	  +4.0898118073279754E-01	  +3.3792198188893104E+02	  +2.4225978491381334E+03	
  +1.3300000000000000E+02	  +4.8810446133287705E-01	  +4.0898118073279754E-01	  +3.3783703917413607E+02	  +2.4225657338492406E+03	
  +1.3312500000000000E+02	  +4.8800415734160779E-01	  +4.0905097995079576E-01	  +3.3781405954358826E+02	  +2.4224572433243115E+03	
  +1.3325000000000000E+02	  +4.8774124733996282E-01	  +4.0919060854200684E-01	  +3.3775382689851926E+02	  +2.4222847596323022E+03	
  +1.3337500000000000E+02	  +4.8736157224147686E-01	  +4.0933027734727923E-01	  +3.3766684338588925E+02	  +2.4221490833876023E+03	
  +1.3350000000000000E+02	  +4.8710064788659990E-01	  +4.0946998637514226E-01	  +3.3760706565222057E+02	  +2.4220131276714978E+03	
  +1.3362500000000000E+02	  +4.8643416045624455E-01	  +4.0953985597521148E-01	  +3.3755330551063741E+02	  +2.4220910929704160E+03	
  +1.3375000000000000E+02	  +4.8643416045624455E-01	  +4.0953985597521148E-01	  +3.3745437347396808E+02	  +2.4220041770002017E+03	
  +1.3387500000000000E+02	  +4.8657411640900300E-01	  +4.0953985597521148E-01	  +3.3748643736341711E+02	  +2.4218657874416035E+03	
  +1.3400000000000000E+02	  +4.8655259586447791E-01	  +4.0953985597521148E-01	  +3.3748150700963839E+02	  +2.4217364025354091E+03	
  +1.3412500000000000E+02	  +4.8084974923117096E-01	  +4.1041533447252232E-01	  +3.3617498563351086E+02	  +2.4218099224049106E+03	
  +1.3425000000000000E+02	  +4.7048399870600371E-01	  +4.1217102850840182E-01	  +3.3380019361970528E+02	  +2.4166772435758517E+03	
  +1.3437500000000000E+02	  +4.5964339285781725E-01	  +4.1393305257142776E-01	  +3.3131661231697336E+02	  +2.4133716787364228E+03	
  +1.3450000000000000E+02	  +4.4890621031629319E-01	  +4.1570142345150241E-01	  +3.2885672527951516E+02	  +2.4103786083589766E+03	
  +1.3462500000000000E+02	  +4.4268862624797978E-01	  +4.1658799420207138E-01	  +3.2743227762811290E+02	  +2.4110817594104956E+03	
  +1.3475000000000000E+02	  +4.4355815802268583E-01	  +4.1658799420207138E-01	  +3.2772241351609102E+02	  +2.4093551757367686E+03	
  +1.3487500000000000E+02	  +4.4355815802268583E-01	  +4.1658799420207138E-01	  +3.2763148723761566E+02	  +2.4093922376600226E+03	
  +1.3500000000000000E+02	  +4.4326695943220878E-01	  +4.1658799420207138E-01	  +3.2756477368075190E+02	  +2.4093922376600226E+03	
  +1.3512500000000000E+02	  +4.4264058142376650E-01	  +4.1547461508078853E-01	  +3.2757680938258358E+02	  +2.4092966388016393E+03	
  +1.3525000000000000E+02	  +4.4181832832355755E-01	  +4.1325538064856449E-01	  +3.2742127056552056E+02	  +2.4088385220517330E+03	
  +1.3537500000000000E+02	  +4.4032022398814552E-01	  +4.1104615020724977E-01	  +3.2688967699746115E+02	  +2.4088569662879690E+03	
  +1.3550000000000000E+02	  +4.3847813153920995E-01	  +4.0884689050749445E-01	  +3.2665609463537623E+02	  +2.4084230633819579E+03	
  +1.3562500000000000E+02	  +4.3809531277497216E-01	  +4.0775098931343756E-01	  +3.2646765387180312E+02	  +2.4081394832441683E+03	
  +1.3575000000000000E+02	  +4.3809531277497216E-01	  +4.0775098931343756E-01	  +3.2637995014578343E+02	  +2.4081394832441683E+03	
  +1.3587500000000000E+02	  +4.3800464978368570E-01	  +4.0775098931343756E-01	  +3.2635917926700023E+02	  +2.4078416845336578E+03	
  +1.3600000000000000E+02	  +4.3817147415585356E-01	  +4.0775098931343756E-01	  +3.2639739870762548E+02	  +2.4075218409523736E+03	
  +1.3612500000000000E+02	  +4.4528387394610014E-01	  +4.0754553678898375E-01	  +3.2802684851734847E+02	  +2.4091892091883951E+03	
  +1.3625000000000000E+02	  +4.5833269560037232E-01	  +4.0713489385006463E-01	  +3.3101633175630008E+02	  +2.4144054605156061E+03	
  +1.3637500000000000E+02	  +4.7239167530551290E-01	  +4.0672460020863471E-01	  +3.3423724206520268E+02	  +2.4187167567171332E+03	
  +1.3650000000000000E+02	  +4.8725989255559632E-01	  +4.0631465564577174E-01	  +3.3764354858389595E+02	  +2.4225288176395597E+03	
  +1.3662500000000000E+02	  +4.9465028544509737E-01	  +4.0610981420041153E-01	  +3.3933668657426745E+02	  +2.4238837634075135E+03	
  +1.3675000000000000E+02	  +4.9294713284376951E-01	  +4.0610981420041153E-01	  +3.3894649454850861E+02	  +2.4247811144856209E+03	
  +1.3687500000000000E+02	  +4.9306037630517091E-01	  +4.0610981420041153E-01	  +3.3897243860987675E+02	  +2.4241238469764244E+03	
  +1.3700000000000000E+02	  +4.9346780157894776E-01	  +4.0610981420041153E-01	  +3.3906577968383357E+02	  +2.4241238469764244E+03	
  +1.3712500000000000E+02	  +4.8496350439436903E-01	  +4.0734616362609999E-01	  +3.3711744637328997E+02	  +2.4221242245788271E+03	
  +1.3725000000000000E+02	  +4.6941866947306299E-01	  +4.0982839455253506E-01	  +3.3355612683956048E+02	  +2.4160705535785528E+03	
  +1.3737500000000000E+02	  +4.5256283091777932E-01	  +4.1232337496834282E-01	  +3.2960580286391132E+02	  +2.4123500327105376E+03	
  +1.3750000000000000E+02	  +4.3652464872036595E-01	  +4.1483115303603491E-01	  +3.2593084673738622E+02	  +2.4075206164009551E+03	
  +1.3762500000000000E+02	  +4.2801700130510761E-01	  +4.1608985626992068E-01	  +3.2407101037985223E+02	  +2.4052958894008284E+03	
  +1.3775000000000000E+02	  +4.2859371789011591E-01	  +4.1608985626992068E-01	  +3.2409231503281927E+02	  +2.4048369268823103E+03	
  +1.3787500000000000E+02	  +4.2859371789011591E-01	  +4.1608985626992068E-01	  +3.2420313606983314E+02	  +2.4048369268823103E+03	
  +1.3800000000000000E+02	  +4.2847071462345526E-01	  +4.1608985626992068E-01	  +3.2417495603842792E+02	  +2.4047398414098625E+03	
  +1.3812500000000000E+02	  +4.2838815468869346E-01	  +4.1528414201887337E-01	  +3.2415604156877555E+02	  +2.4044730417017677E+03	
  +1.3825000000000000E+02	  +4.2660491640521836E-01	  +4.1367665865660896E-01	  +3.2374750192429656E+02	  +2.4045713428563072E+03	
  +1.3837500000000000E+02	  +4.2460605398405588E-01	  +4.1207442493793228E-01	  +3.2339673099332049E+02	  +2.4045632832422239E+03	
  +1.3850000000000000E+02	  +4.2307478484178757E-01	  +4.1047742822739919E-01	  +3.2305414890090009E+02	  +2.4040675663530833E+03	
  +1.3862500000000000E+02	  +4.2264559455095457E-01	  +4.0968088980660433E-01	  +3.2293874927062575E+02	  +2.4036470375283734E+03	
  +1.3875000000000000E+02	  +4.2264559455095457E-01	  +4.0968088980660433E-01	  +3.2284042183426703E+02	  +2.4035456410408574E+03	
  +1.3887500000000000E+02	  +4.2249180882265380E-01	  +4.0968088980660433E-01	  +3.2280518954515117E+02	  +2.4034058473919231E+03	
  +1.3900000000000000E+02	  +4.2255251243862690E-01	  +4.0968088980660433E-01	  +3.2281909673518743E+02	  +2.4031151185166277E+03	
  +1.3912500000000000E+02	  +4.2275535519292001E-01	  +4.0951873299216746E-01	  +3.2286556798218339E+02	  +2.4032532426146336E+03	
  +1.3925000000000000E+02	  +4.2396188371782351E-01	  +4.0919458182238722E-01	  +3.2314198350061719E+02	  +2.4030767545306899E+03	
  +1.3937500000000000E+02	  +4.2490513787920059E-01	  +4.0887064717591842E-01	  +3.2320105145415238E+02	  +2.4034682827985948E+03	
  +1.3950000000000000E+02	  +4.2595841714982574E-01	  +4.0854692894621270E-01	  +3.2359938903416776E+02	  +2.4037406187932525E+03	
  +1.3962500000000000E+02	  +4.2646663007191149E-01	  +4.0838515095435801E-01	  +3.2354013292679838E+02	  +2.4040086486748987E+03	
  +1.3975000000000000E+02	  +4.2646663007191149E-01	  +4.0838515095435801E-01	  +3.2371582054443337E+02	  +2.4040086486748987E+03	
  +1.3987500000000000E+02	  +4.2653322084069012E-01	  +4.0838515095435801E-01	  +3.2373107648036427E+02	  +2.4039251732922880E+03	
  +1.4000000000000000E+02	  +4.2656982973185553E-01	  +4.0838515095435801E-01	  +3.2373946357227464E+02	  +2.4042458194096425E+03	
  +1.4012500000000000E+02	  +4.2765128799542046E-01	  +4.0844547628011729E-01	  +3.2398722551110802E+02	  +2.4041866530493862E+03	
  +1.4025000000000000E+02	  +4.2921721875575519E-01	  +4.0856614949147962E-01	  +3.2434598003204565E+02	  +2.4046557964746280E+03	
  +1.4037500000000000E+02	  +4.3115816637714477E-01	  +4.0868685278723704E-01	  +3.2479065086406109E+02	  +2.4051032966971925E+03	
  +1.4050000000000000E+02	  +4.3299323511981652E-01	  +4.0880758617291391E-01	  +3.2521106485958421E+02	  +2.4056470979487672E+03	
  +1.4062500000000000E+02	  +4.3400289377874407E-01	  +4.0886796415119819E-01	  +3.2523741728419367E+02	  +2.4061204748998289E+03	
  +1.4075000000000000E+02	  +4.3400289377874407E-01	  +4.0886796415119819E-01	  +3.2544237751891058E+02	  +2.4061236876808498E+03	
  +1.4087500000000000E+02	  +4.3424090945846200E-01	  +4.0886796415119819E-01	  +3.2549690687826404E+02	  +2.4061944430833023E+03	
  +1.4100000000000000E+02	  +4.3425556033862461E-01	  +4.0886796415119819E-01	  +3.2550026339288598E+02	  +2.4064555375645728E+03	
  +1.4112500000000000E+02	  +4.3736941139837077E-01	  +4.0843164675229615E-01	  +3.2621364624065109E+02	  +2.4065070187148972E+03	
  +1.4125000000000000E+02	  +4.4318836087068236E-01	  +4.0756019065277738E-01	  +3.2763723680682142E+02	  +2.4091408391478039E+03	
  +1.4137500000000000E+02	  +4.4949887942307443E-01	  +4.0669030441290588E-01	  +3.2909948778264408E+02	  +2.4109264961315475E+03	
  +1.4150000000000000E+02	  +4.5599259310021545E-01	  +4.0582198594845920E-01	  +3.3054715340680036E+02	  +2.4126492134279338E+03	
  +1.4162500000000000E+02	  +4.5945621430922662E-01	  +4.0538841398115566E-01	  +3.3127372973734066E+02	  +2.4126492134279338E+03	
  +1.4175000000000000E+02	  +4.5947079800015489E-01	  +4.0538841398115566E-01	  +3.3127707085891831E+02	  +2.4136472918628983E+03	
  +1.4187500000000000E+02	  +4.5960954037423696E-01	  +4.0538841398115566E-01	  +3.3121028853084192E+02	  +2.4137582091703025E+03	
  +1.4200000000000000E+02	  +4.5960954037423696E-01	  +4.0538841398115566E-01	  +3.3130885671766015E+02	  +2.4137659120586532E+03	
  +1.4212500000000000E+02	  +4.5962703435297286E-01	  +4.0598523978175793E-01	  +3.3131286458577256E+02	  +2.4137496851094961E+03	
  +1.4225000000000000E+02	  +4.6058279332813479E-01	  +4.0718111691676162E-01	  +3.3137216476515448E+02	  +2.4138461871711256E+03	
  +1.4237500000000000E+02	  +4.6105639907342044E-01	  +4.0837996595647408E-01	  +3.3153182883499187E+02	  +2.4139727711964479E+03	
  +1.4250000000000000E+02	  +4.6105639907342044E-01	  +4.0958179233768932E-01	  +3.3164033184583195E+02	  +2.4143369997342620E+03	
  +1.4262500000000000E+02	  +4.6125602570530599E-01	  +4.1018382373199125E-01	  +3.3168606627962851E+02	  +2.4145114425150314E+03	
  +1.4275000000000000E+02	  +4.6136520893359856E-01	  +4.1018382373199125E-01	  +3.3171108014215213E+02	  +2.4146435511389086E+03	
  +1.4287500000000000E+02	  +4.6138218209631515E-01	  +4.1018382373199125E-01	  +3.3171496869138645E+02	  +2.4147351678014475E+03	
  +1.4300000000000000E+02	  +4.6106035820454450E-01	  +4.1018382373199125E-01	  +3.3164123888222565E+02	  +2.4145734447779832E+03	
  +1.4312500000000000E+02	  +4.6131706535134787E-01	  +4.1013546922128097E-01	  +3.3170005045410710E+02	  +2.4145781792791322E+03	
  +1.4325000000000000E+02	  +4.6041618739415713E-01	  +4.1003877462691979E-01	  +3.3163188507143479E+02	  +2.4145645536495795E+03	
  +1.4337500000000000E+02	  +4.5995015363140740E-01	  +4.0994209926628833E-01	  +3.3149365943852592E+02	  +2.4146227756182448E+03	
  +1.4350000000000000E+02	  +4.5995015363140740E-01	  +4.0984544313656945E-01	  +3.3138689116783917E+02	  +2.4142792328574133E+03	
  +1.4362500000000000E+02	  +4.5985229662335381E-01	  +4.0979712228242138E-01	  +3.3136447214080823E+02	  +2.4141302730748753E+03	
  +1.4375000000000000E+02	  +4.5958673262073790E-01	  +4.0979712228242138E-01	  +3.3130363146448332E+02	  +2.4142305623894081E+03	
  +1.4387500000000000E+02	  +4.5939893265688420E-01	  +4.0979712228242138E-01	  +3.3126060651869960E+02	  +2.4142241598329629E+03	
  +1.4400000000000000E+02	  +4.5942340502937529E-01	  +4.0979712228242138E-01	  +3.3126621313585758E+02	  +2.4140466870810642E+03	
  +1.4412500000000000E+02	  +4.5716720838254743E-01	  +4.1012280399992007E-01	  +3.3074931879565020E+02	  +2.4141425824340035E+03	
  +1.4425000000000000E+02	  +4.5312420960251582E-01	  +4.1077482255542530E-01	  +3.2996970110050739E+02	  +2.4135914279032640E+03	
  +1.4437500000000000E+02	  +4.4938107579981912E-01	  +4.1142771532367228E-01	  +3.2907617641389180E+02	  +2.4126249185368119E+03	
  +1.4450000000000000E+02	  +4.4570824211466531E-01	  +4.1208148316758597E-01	  +3.2821159145095936E+02	  +2.4113850691274843E+03	
  +1.4462500000000000E+02	  +4.4383328482855344E-01	  +4.1240869551272152E-01	  +3.2780295078767313E+02	  +2.4102898557072340E+03	
  +1.4475000000000000E+02	  +4.4383328482855344E-01	  +4.1240869551272152E-01	  +3.2769451875084496E+02	  +2.4097923462498406E+03	
  +1.4487500000000000E+02	  +4.4413464541506154E-01	  +4.1240869551272152E-01	  +3.2776356041959605E+02	  +2.4097955494378612E+03	
  +1.4500000000000000E+02	  +4.4380654482227039E-01	  +4.1240869551272152E-01	  +3.2768839261909829E+02	  +2.4096663932712258E+03	
  +1.4512500000000000E+02	  +4.4214795336921386E-01	  +4.1212791016937272E-01	  +3.2730840954625450E+02	  +2.4095696252974858E+03	
  +1.4525000000000000E+02	  +4.3839181447112546E-01	  +4.1156682315647475E-01	  +3.2657924513393039E+02	  +2.4093786010680474E+03	
  +1.4537500000000000E+02	  +4.3519933594808041E-01	  +4.1100638058737526E-01	  +3.2584845457748736E+02	  +2.4084544281814728E+03	
  +1.4550000000000000E+02	  +4.3204500803614071E-01	  +4.1044658191679551E-01	  +3.2510463430785597E+02	  +2.4074885941025682E+03	
  +1.4562500000000000E+02	  +4.3030985003098482E-01	  +4.1016692387312714E-01	  +3.2474100528190985E+02	  +2.4066359491933945E+03	
  +1.4575000000000000E+02	  +4.3030985003098482E-01	  +4.1016692387312714E-01	  +3.2459630170630834E+02	  +2.4061947667769668E+03	
  +1.4587500000000000E+02	  +4.3058632569992572E-01	  +4.1016692387312714E-01	  +3.2465964224388136E+02	  +2.4060493949363499E+03	
  +1.4600000000000000E+02	  +4.3049711472854790E-01	  +4.1016692387312714E-01	  +3.2463920402265882E+02	  +2.4058783273533254E+03	
  +1.4612500000000000E+02	  +4.3048316714504342E-01	  +4.1014626810147603E-01	  +3.2463600863320414E+02	  +2.4058875936611307E+03	
  +1.4625000000000000E+02	  +4.3015135514027475E-01	  +4.1010495919089712E-01	  +3.2455999054873479E+02	  +2.4056977768811616E+03	
  +1.4637500000000000E+02	  +4.2943686306120654E-01	  +4.1006365379043375E-01	  +3.2452133209849603E+02	  +2.4058040102814111E+03	
  +1.4650000000000000E+02	  +4.2903824570367444E-01	  +4.1002235189986602E-01	  +3.2439630051209156E+02	  +2.4057118314808786E+03	
  +1.4662500000000000E+02	  +4.2903824570367444E-01	  +4.1000170227072424E-01	  +3.2430497733052999E+02	  +2.4056354389559342E+03	
  +1.4675000000000000E+02	  +4.2890333513174556E-01	  +4.1000170227072424E-01	  +3.2427406933713229E+02	  +2.4054773000832138E+03	
  +1.4687500000000000E+02	  +4.2893965378299959E-01	  +4.1000170227072424E-01	  +3.2428238993511911E+02	  +2.4054818917050507E+03	
  +1.4700000000000000E+02	  +4.2872016813305758E-01	  +4.1000170227072424E-01	  +3.2423210580302828E+02	  +2.4054073201769456E+03	
  +1.4712500000000000E+02	  +4.2823979478472807E-01	  +4.0999222311011857E-01	  +3.2424170970756035E+02	  +2.4054007721192161E+03	
  +1.4725000000000000E+02	  +4.2721490977706478E-01	  +4.0997326534359491E-01	  +3.2388725132154650E+02	  +2.4054316216474849E+03	
  +1.4737500000000000E+02	  +4.2663820292812560E-01	  +4.0995430831663726E-01	  +3.2389514339690982E+02	  +2.4048985109314094E+03	
  +1.4750000000000000E+02	  +4.2532185696254066E-01	  +4.0993535202922415E-01	  +3.2345355318316962E+02	  +2.4050697685871100E+03	
  +1.4762500000000000E+02	  +4.2540570437111169E-01	  +4.0992587416284021E-01	  +3.2347276261289386E+02	  +2.4044196959512751E+03	
  +1.4775000000000000E+02	  +4.2529345126922130E-01	  +4.0992587416284021E-01	  +3.2344704544275299E+02	  +2.4044196959512751E+03	
  +1.4787500000000000E+02	  +4.2513903865757413E-01	  +4.0992587416284021E-01	  +3.2341166953474891E+02	  +2.4044516056590537E+03	
  +1.4800000000000000E+02	  +4.2496787600766273E-01	  +4.0992587416284021E-01	  +3.2337245619529187E+02	  +2.4043428372595240E+03	
  +1.4812500000000000E+02	  +4.2518229604935703E-01	  +4.0976220107140549E-01	  +3.2342157979723254E+02	  +2.4042154391054773E+03	
  +1.4825000000000000E+02	  +4.2596940508089592E-01	  +4.0943502029461110E-01	  +3.2349178842747125E+02	  +2.4041470874751590E+03	
