 TIME                    	Wgross_MW                	Wnet_MW                  	Qboiler_MW               	Q_LHV_MW                 	eta_gross                	eta_net                  	eta_CHP                  	
  +1.5112500000000000E+02	  +2.6800078114204759E+01	  +2.3866395379643169E+01	  +7.2813621306891747E+01	  +8.7727254586616553E+01	  +3.0549318157157185E-01	  +2.7205223156822883E-01	  +7.8901042533326582E-01	
  +1.5125000000000000E+02	  +2.6806428429035041E+01	  +2.3872135896154017E+01	  +7.2818781303732166E+01	  +8.7733471450279708E+01	  +3.0554391597540709E-01	  +2.7209838504661049E-01	  +7.8889445846163675E-01	
  +1.5137500000000000E+02	  +2.6803641649162447E+01	  +2.3869551357317025E+01	  +7.2806040639965573E+01	  +8.7718121252970562E+01	  +3.0556561479313199E-01	  +2.7211653665585872E-01	  +7.8916143265120797E-01	
  +1.5150000000000000E+02	  +2.6805173480907811E+01	  +2.3870993398966206E+01	  +7.2820162655135888E+01	  +8.7735135729079374E+01	  +3.0552381617873725E-01	  +2.7208020139933842E-01	  +7.8863667568868945E-01	
  +1.5162500000000000E+02	  +2.6802305777387598E+01	  +2.3868256369822713E+01	  +7.2816130340570979E+01	  +8.7730277518760204E+01	  +3.0550804734039744E-01	  +2.7206407006655980E-01	  +7.8893933032917285E-01	
  +1.5175000000000000E+02	  +2.6807440017026536E+01	  +2.3872926879291107E+01	  +7.2848678493384625E+01	  +8.7769492160704360E+01	  +3.0543004587451178E-01	  +2.7199572757673257E-01	  +7.8864005249083202E-01	
  +1.5187500000000000E+02	  +2.6804003699048788E+01	  +2.3869709279638133E+01	  +7.2835571224087445E+01	  +8.7753700269984861E+01	  +3.0544585147501507E-01	  +2.7200800884977033E-01	  +7.8879747910064368E-01	
  +1.5200000000000000E+02	  +2.6806059615856508E+01	  +2.3871606134364519E+01	  +7.2836995019536744E+01	  +8.7755415686188840E+01	  +3.0546330851778203E-01	  +2.7202430696390045E-01	  +7.8877523375453040E-01	
  +1.5212500000000000E+02	  +2.6803922230945929E+01	  +2.3869632007991029E+01	  +7.2837799027829348E+01	  +8.7756384370878720E+01	  +3.0543558081958311E-01	  +2.7199880873752114E-01	  +7.8880299022671729E-01	
  +1.5225000000000000E+02	  +2.6801490398420878E+01	  +2.3867469428653035E+01	  +7.2842759931029974E+01	  +8.7762361362686704E+01	  +3.0538707006368082E-01	  +2.7195564314887039E-01	  +7.8833423842961226E-01	
  +1.5237500000000000E+02	  +2.6807206237378466E+01	  +2.3872525289248220E+01	  +7.2836617105086930E+01	  +8.7754960367574611E+01	  +3.0547795959444940E-01	  +2.7203619247566885E-01	  +7.8861272707620100E-01	
  +1.5250000000000000E+02	  +2.6810453450951567E+01	  +2.3875559480837726E+01	  +7.2850503012301090E+01	  +8.7771690376266363E+01	  +3.0545672911184091E-01	  +2.7201890926887884E-01	  +7.8827504066659049E-01	
  +1.5262500000000000E+02	  +2.6789838360964836E+01	  +2.3856994364043569E+01	  +7.2819697063445361E+01	  +8.7734574775235373E+01	  +3.0535097969753583E-01	  +2.7192237980479306E-01	  +7.8813373977647627E-01	
  +1.5275000000000000E+02	  +2.6784273293079682E+01	  +2.3852107067010987E+01	  +7.2803279220990447E+01	  +8.7714794242157154E+01	  +3.0535639426041911E-01	  +2.7192798288007930E-01	  +7.8794621425531908E-01	
  +1.5287500000000000E+02	  +2.6789722835177052E+01	  +2.3856995736153433E+01	  +7.2803567177682396E+01	  +8.7715141177930590E+01	  +3.0541731422211327E-01	  +2.7198264080495976E-01	  +7.8842001533343509E-01	
  +1.5300000000000000E+02	  +2.6793023775932348E+01	  +2.3860062809480748E+01	  +7.2824925790673717E+01	  +8.7740874446594830E+01	  +3.0536536072751858E-01	  +2.7193782783648496E-01	  +7.8822373793300871E-01	
  +1.5312500000000000E+02	  +2.6780228818026412E+01	  +2.3848499985585732E+01	  +7.2795559806629768E+01	  +8.7705493742927430E+01	  +3.0534266070631372E-01	  +2.7191569156987816E-01	  +7.8779077254573160E-01	
  +1.5325000000000000E+02	  +2.6775461132876735E+01	  +2.3844155279471035E+01	  +7.2791431408459275E+01	  +8.7700519769228038E+01	  +3.0530561510162896E-01	  +2.7188157313335976E-01	  +7.8756595820456454E-01	
  +1.5337500000000000E+02	  +2.6780908842006763E+01	  +2.3849053577760262E+01	  +7.2836338517583371E+01	  +8.7754624719979958E+01	  +3.0517945837570531E-01	  +2.7176976317614304E-01	  +7.8723532901310722E-01	
  +1.5350000000000000E+02	  +2.6780370804594661E+01	  +2.3848631963485360E+01	  +7.2829590768895429E+01	  +8.7746494902283644E+01	  +3.0520160189210804E-01	  +2.7179013805672469E-01	  +7.8695202240080131E-01	
  +1.5362500000000000E+02	  +2.6735254380021107E+01	  +2.3808814538581839E+01	  +7.2681470028770178E+01	  +8.7568036179241176E+01	  +3.0530836988621368E-01	  +2.7188932831436435E-01	  +7.8709409618663539E-01	
  +1.5375000000000000E+02	  +2.6742513042486326E+01	  +2.3815374073889647E+01	  +7.2691509045634788E+01	  +8.7580131380282864E+01	  +3.0534908570035479E-01	  +2.7192667673082827E-01	  +7.8747198898884185E-01	
  +1.5387500000000000E+02	  +2.6737860951322183E+01	  +2.3811316736631696E+01	  +7.2687556961614789E+01	  +8.7575369833270827E+01	  +3.0531256678934610E-01	  +2.7189513195279158E-01	  +7.8746847484596927E-01	
  +1.5400000000000000E+02	  +2.6723847298683349E+01	  +2.3798769921903173E+01	  +7.2645142151937634E+01	  +8.7524267652936899E+01	  +3.0533071587245236E-01	  +2.7191052904633584E-01	  +7.8763012133101140E-01	
  +1.5412500000000000E+02	  +2.6721720569840439E+01	  +2.3797017422203190E+01	  +7.2629561313176808E+01	  +8.7505495558044345E+01	  +3.0537191292306121E-01	  +2.7194883327548380E-01	  +7.8796978565385223E-01	
  +1.5425000000000000E+02	  +2.6714808277441968E+01	  +2.3790922073618692E+01	  +7.2626954653035085E+01	  +8.7502355003656717E+01	  +3.0530387755078769E-01	  +2.7188893456209801E-01	  +7.8790331210086695E-01	
  +1.5437500000000000E+02	  +2.6705865260512979E+01	  +2.3782914855861058E+01	  +7.2604827375345138E+01	  +8.7475695632945943E+01	  +3.0529468862497117E-01	  +2.7188025981131730E-01	  +7.8800533136306505E-01	
  +1.5450000000000000E+02	  +2.6705001258443023E+01	  +2.3782230369914473E+01	  +7.2600904176267704E+01	  +8.7470968887069517E+01	  +3.0530130851666737E-01	  +2.7188712635181644E-01	  +7.8807041355332197E-01	
  +1.5462500000000000E+02	  +2.6701391645140859E+01	  +2.3779030823678628E+01	  +7.2599746521927798E+01	  +8.7469574122804573E+01	  +3.0526490968908720E-01	  +2.7185488282238124E-01	  +7.8806638045562794E-01	
  +1.5475000000000000E+02	  +2.6693204024924512E+01	  +2.3771714324180898E+01	  +7.2592100897154239E+01	  +8.7460362526691853E+01	  +3.0520344592418158E-01	  +2.7179986038733894E-01	  +7.8778113047656206E-01	
  +1.5487500000000000E+02	  +2.6691629821789057E+01	  +2.3770310179214597E+01	  +7.2581333933415308E+01	  +8.7447390281223250E+01	  +3.0523071913239586E-01	  +2.7182412308442061E-01	  +7.8788193560299780E-01	
  +1.5500000000000000E+02	  +2.6692860721427188E+01	  +2.3771494167956135E+01	  +7.2589709658373678E+01	  +8.7457481516112864E+01	  +3.0520957451203745E-01	  +2.7180629668116568E-01	  +7.8771467766856540E-01	
  +1.5512500000000000E+02	  +2.6690422957525584E+01	  +2.3769300018431810E+01	  +7.2580308717340316E+01	  +8.7446155081132900E+01	  +3.0522122936980017E-01	  +2.7181641086882041E-01	  +7.8770273761678533E-01	
  +1.5525000000000000E+02	  +2.6689306203396246E+01	  +2.3768380448672453E+01	  +7.2575829719838879E+01	  +8.7440758698601044E+01	  +3.0522729446334557E-01	  +2.7182266945555128E-01	  +7.8788581695839432E-01	
  +1.5537500000000000E+02	  +2.6686056861815992E+01	  +2.3765607514980545E+01	  +7.2562601924965151E+01	  +8.7424821596343548E+01	  +3.0524576858767200E-01	  +2.7184050342945759E-01	  +7.8814390971708870E-01	
  +1.5550000000000000E+02	  +2.6675984086213685E+01	  +2.3756745847089650E+01	  +7.2520878671149134E+01	  +8.7374552615842319E+01	  +3.0530610214966558E-01	  +2.7189547912812084E-01	  +7.8845589223679580E-01	
  +1.5562500000000000E+02	  +2.6659632210568034E+01	  +2.3742276868979911E+01	  +7.2475495458753315E+01	  +8.7319874046690728E+01	  +3.0531001678166514E-01	  +2.7190003568127802E-01	  +7.8892354348199401E-01	
  +1.5575000000000000E+02	  +2.6645704822001150E+01	  +2.3730038619005896E+01	  +7.2441398042473807E+01	  +8.7278792822257586E+01	  +3.0529414947643546E-01	  +2.7188779601170571E-01	  +7.8887679804381616E-01	
  +1.5587500000000000E+02	  +2.6634367274137428E+01	  +2.3719978324488036E+01	  +7.2403642850743879E+01	  +8.7233304639450452E+01	  +3.0532337831544537E-01	  +2.7191424677222298E-01	  +7.8917283494842050E-01	
  +1.5600000000000000E+02	  +2.6632311690082460E+01	  +2.3718337925150429E+01	  +7.2404053486641388E+01	  +8.7233799381495643E+01	  +3.0529808261144942E-01	  +2.7189389999424524E-01	  +7.8920572191737570E-01	
  +1.5612500000000000E+02	  +2.6621874271601534E+01	  +2.3709104433277240E+01	  +7.2387289900336086E+01	  +8.7213602289561535E+01	  +3.0524910762444069E-01	  +2.7185099354753917E-01	  +7.8854502294965645E-01	
  +1.5625000000000000E+02	  +2.6666056804760142E+01	  +2.3747950825937131E+01	  +7.2528832394268619E+01	  +8.7384135414781454E+01	  +3.0515901631555709E-01	  +2.7176501447561441E-01	  +7.8832446355337327E-01	
  +1.5637500000000000E+02	  +2.6726657088919961E+01	  +2.3801488078618931E+01	  +7.2668767705734666E+01	  +8.7552732175583927E+01	  +3.0526354146573736E-01	  +2.7185317336397774E-01	  +7.8847730179427344E-01	
  +1.5650000000000000E+02	  +2.6764934021019375E+01	  +2.3835378185723698E+01	  +7.2739525939380925E+01	  +8.7637983059495085E+01	  +3.0540335464874147E-01	  +2.7197543067076857E-01	  +7.8923735555591867E-01	
  +1.5662500000000000E+02	  +2.6759817593402836E+01	  +2.3830726442746283E+01	  +7.2733580524969298E+01	  +8.7630819909601556E+01	  +3.0536993287302117E-01	  +2.7194457917122822E-01	  +7.8938524906566687E-01	
  +1.5675000000000000E+02	  +2.6767960866785064E+01	  +2.3837987591822273E+01	  +7.2746284548235721E+01	  +8.7646125961729780E+01	  +3.0540951551553064E-01	  +2.7197993442666257E-01	  +7.8933024124138995E-01	
  +1.5687500000000000E+02	  +2.6779424226252267E+01	  +2.3848191182369384E+01	  +7.2768423592869894E+01	  +8.7672799509481791E+01	  +3.0544734941828883E-01	  +2.7201356995324655E-01	  +7.8931735702872730E-01	
  +1.5700000000000000E+02	  +2.6785143337507947E+01	  +2.3853214893421569E+01	  +7.2789777781940685E+01	  +8.7698527448121297E+01	  +3.0542295426058202E-01	  +2.7199105375551613E-01	  +7.8928938846623742E-01	
  +1.5712500000000000E+02	  +2.6787970803861946E+01	  +2.3855638296663169E+01	  +7.2803127409826260E+01	  +8.7714611337140070E+01	  +3.0539918487353995E-01	  +2.7196880808114837E-01	  +7.8899833229599559E-01	
  +1.5725000000000000E+02	  +2.6791085201565878E+01	  +2.3858348851979251E+01	  +7.2812832314089704E+01	  +8.7726303992879153E+01	  +3.0539398084912528E-01	  +2.7196345641001657E-01	  +7.8871446719089178E-01	
  +1.5737500000000000E+02	  +2.6796297106506469E+01	  +2.3863030590628188E+01	  +7.2821877567098483E+01	  +8.7737201888070459E+01	  +3.0541545125511843E-01	  +2.7198303658089218E-01	  +7.8877406782208570E-01	
  +1.5750000000000000E+02	  +2.6794102972187325E+01	  +2.3861130707190512E+01	  +7.2809350689394591E+01	  +8.7722109264330825E+01	  +3.0544298577510637E-01	  +2.7200817339321343E-01	  +7.8881974577763558E-01	
  +1.5762500000000000E+02	  +2.6793337264114246E+01	  +2.3860586660281953E+01	  +7.2771142605825418E+01	  +8.7676075428705317E+01	  +3.0559462354016426E-01	  +2.7214478457905461E-01	  +7.8896683683041113E-01	
  +1.5775000000000000E+02	  +2.6786462851779245E+01	  +2.3854505354646609E+01	  +7.2740717466035051E+01	  +8.7639418633777169E+01	  +3.0564400436877676E-01	  +2.7218922405599832E-01	  +7.8949332276211714E-01	
  +1.5787500000000000E+02	  +2.6779511663221246E+01	  +2.3848390469810848E+01	  +7.2744187682632642E+01	  +8.7643599617629675E+01	  +3.0555011181711550E-01	  +2.7210646954091672E-01	  +7.8938589057413111E-01	
  +1.5800000000000000E+02	  +2.6769516106426494E+01	  +2.3839382585678425E+01	  +7.2732238274700578E+01	  +8.7629202740603091E+01	  +3.0548624510106159E-01	  +2.7204837930851583E-01	  +7.8935563335380843E-01	
  +1.5812500000000000E+02	  +2.6769851310455852E+01	  +2.3839714579956901E+01	  +7.2734950932024745E+01	  +8.7632471002439445E+01	  +3.0547867707291576E-01	  +2.7204202172152908E-01	  +7.8944783245197225E-01	
  +1.5825000000000000E+02	  +2.6769734808733844E+01	  +2.3839625649559263E+01	  +7.2742973781230333E+01	  +8.7642137085819670E+01	  +3.0544365642887927E-01	  +2.7201100340827344E-01	  +7.8954216036783054E-01	
  +1.5837500000000000E+02	  +2.6759897040132994E+01	  +2.3830812572904918E+01	  +7.2736371634046620E+01	  +8.7634182691622428E+01	  +3.0535912150055533E-01	  +2.7193512669324038E-01	  +7.8910330061278111E-01	
  +1.5850000000000000E+02	  +2.6758182539878820E+01	  +2.3829205024310959E+01	  +7.2722053623734340E+01	  +8.7616932076788359E+01	  +3.0539967453354427E-01	  +2.7197031965724167E-01	  +7.8910992467379604E-01	
  +1.5862500000000000E+02	  +2.6767265208030860E+01	  +2.3837404156691925E+01	  +7.2748964003107901E+01	  +8.7649354220611926E+01	  +3.0539032998073334E-01	  +2.7196326052435693E-01	  +7.8894278187158984E-01	
  +1.5875000000000000E+02	  +2.6769807403527434E+01	  +2.3839606388411813E+01	  +7.2759326548931710E+01	  +8.7661839215580372E+01	  +3.0537583563235993E-01	  +2.7194964880653266E-01	  +7.8893352838029729E-01	
  +1.5887500000000000E+02	  +2.6770311887302920E+01	  +2.3840033021367717E+01	  +7.2757570404654686E+01	  +8.7659723379102019E+01	  +3.0538896149066486E-01	  +2.7196107975685391E-01	  +7.8886539553895074E-01	
  +1.5900000000000000E+02	  +2.6772881423210027E+01	  +2.3842314006564354E+01	  +7.2754829313990442E+01	  +8.7656420860229446E+01	  +3.0542978096151241E-01	  +2.7199734797045361E-01	  +7.8890060117834049E-01	
  +1.5912500000000000E+02	  +2.6770768823425140E+01	  +2.3840387088884299E+01	  +7.2764387780982631E+01	  +8.7667937085521231E+01	  +3.0536556138317594E-01	  +2.7193963815559713E-01	  +7.8809731423962814E-01	
  +1.5925000000000000E+02	  +2.6469786848457669E+01	  +2.3574846161147665E+01	  +7.2033162139022508E+01	  +8.6786942336171691E+01	  +3.0499734333220541E-01	  +2.7164047409148057E-01	  +7.8828642420764938E-01	
  +1.5937500000000000E+02	  +2.5904170207771159E+01	  +2.3075554302109037E+01	  +7.0710073525460331E+01	  +8.5192859669229307E+01	  +3.0406503911650534E-01	  +2.7086253932198573E-01	  +7.8750789155462697E-01	
  +1.5950000000000000E+02	  +2.5419731167992339E+01	  +2.2647859692381534E+01	  +6.9566674078632374E+01	  +8.3815269974255870E+01	  +3.0328281679221569E-01	  +2.7021161775578478E-01	  +7.8701340312862789E-01	
  +1.5962500000000000E+02	  +2.4869222219294251E+01	  +2.2161980450179389E+01	  +6.8217726172792595E+01	  +8.2190031533485040E+01	  +3.0258197685643035E-01	  +2.6964316762855089E-01	  +7.8726827927305543E-01	
  +1.5975000000000000E+02	  +2.4620598823328624E+01	  +2.1942623811880356E+01	  +6.7597400429697103E+01	  +8.1442651120116992E+01	  +3.0230595989583570E-01	  +2.6942423300437418E-01	  +7.8813456075919708E-01	
  +1.5987500000000000E+02	  +2.4512273787797358E+01	  +2.1846750539061020E+01	  +6.7355395431615037E+01	  +8.1151078833271129E+01	  +3.0205727564212703E-01	  +2.6921084541520685E-01	  +7.8783639752347134E-01	
  +1.6000000000000000E+02	  +2.4382868038693665E+01	  +2.1732453962867964E+01	  +6.7038328386624471E+01	  +8.0769070345330675E+01	  +3.0188372769977362E-01	  +2.6906901206055955E-01	  +7.8809503052718044E-01	
  +1.6012500000000000E+02	  +2.4258662836303934E+01	  +2.1622675160670561E+01	  +6.6747523509184532E+01	  +8.0418703023113892E+01	  +3.0165448986825272E-01	  +2.6887619854371170E-01	  +7.8806562741452402E-01	
  +1.6025000000000000E+02	  +2.4023792232739790E+01	  +2.1415337167231041E+01	  +6.6173138813973196E+01	  +7.9726673269847211E+01	  +3.0132691165261044E-01	  +2.6860944134402209E-01	  +7.8852619708364913E-01	
  +1.6037500000000000E+02	  +2.3648242124886607E+01	  +2.1083061359168198E+01	  +6.5334745336669371E+01	  +7.8716560646589599E+01	  +3.0042270559887796E-01	  +2.6783514404070480E-01	  +7.8825264742957324E-01	
  +1.6050000000000000E+02	  +2.3323310997556256E+01	  +2.0795749864505538E+01	  +6.4575197577880687E+01	  +7.7801442864916481E+01	  +2.9977992873540382E-01	  +2.6729259893820173E-01	  +7.8837411922360989E-01	
  +1.6062500000000000E+02	  +2.2961219795469187E+01	  +2.0475559171760473E+01	  +6.3718371067147451E+01	  +7.6769121767647519E+01	  +2.9909447010432827E-01	  +2.6671607933372765E-01	  +7.8853719513020948E-01	
  +1.6075000000000000E+02	  +2.2754816156479084E+01	  +2.0293237317127701E+01	  +6.3198524523179991E+01	  +7.6142800630337334E+01	  +2.9884396119011353E-01	  +2.6651550966254228E-01	  +7.8890184568371946E-01	
  +1.6087500000000000E+02	  +2.2616941454622030E+01	  +2.0171284341422741E+01	  +6.2874230781022220E+01	  +7.5752085278340019E+01	  +2.9856526551736984E-01	  +2.6628025178853215E-01	  +7.8876684941344788E-01	
  +1.6100000000000000E+02	  +2.2465506080333995E+01	  +2.0037375676880789E+01	  +6.2505804422335991E+01	  +7.5308198099199984E+01	  +2.9831421607965219E-01	  +2.6607163871437323E-01	  +7.8889998600829947E-01	
  +1.6112500000000000E+02	  +2.2321705867623045E+01	  +1.9910170318497986E+01	  +6.2161164681102498E+01	  +7.4892969495304214E+01	  +2.9804808138930339E-01	  +2.6584832264858121E-01	  +7.8896188057289474E-01	
  +1.6125000000000000E+02	  +2.2178295451027072E+01	  +1.9783306116553206E+01	  +6.1814767011931337E+01	  +7.4475622905941364E+01	  +2.9779268149307114E-01	  +2.6563465124069441E-01	  +7.8912557553603513E-01	
  +1.6137500000000000E+02	  +2.2034748178310863E+01	  +1.9656305065727835E+01	  +6.1468590054130075E+01	  +7.4058542233891657E+01	  +2.9753148676246866E-01	  +2.6541577072431832E-01	  +7.8921028808224503E-01	
  +1.6150000000000000E+02	  +2.1898352424106324E+01	  +1.9535616999621599E+01	  +6.1139793764066532E+01	  +7.3662402125381362E+01	  +2.9727991203481208E-01	  +2.6520472365766556E-01	  +7.8928234174822820E-01	
  +1.6162500000000000E+02	  +2.1764819475718994E+01	  +1.9417453364504688E+01	  +6.0817493713220138E+01	  +7.3274088811108598E+01	  +2.9703295979327654E-01	  +2.6499754114391577E-01	  +7.8929559366504620E-01	
  +1.6175000000000000E+02	  +2.1640828186988891E+01	  +1.9307712721236904E+01	  +6.0519431740424174E+01	  +7.2914978000511042E+01	  +2.9679537428972708E-01	  +2.6479762115681610E-01	  +7.8937433446754079E-01	
  +1.6187500000000000E+02	  +2.1521903139358777E+01	  +1.9202455384354309E+01	  +6.0231739719363524E+01	  +7.2568361107666888E+01	  +2.9657419308984473E-01	  +2.6461194784135145E-01	  +7.8945091720921845E-01	
  +1.6200000000000000E+02	  +2.1408275367937872E+01	  +1.9101893914496571E+01	  +5.9953942849533384E+01	  +7.2233666083775148E+01	  +2.9637531262927991E-01	  +2.6444585952957972E-01	  +7.8956313676719314E-01	
  +1.6212500000000000E+02	  +2.1298012135092531E+01	  +1.9004297262777801E+01	  +5.9684005330592143E+01	  +7.1908440157339925E+01	  +2.9618236869679304E-01	  +2.6428465450224303E-01	  +7.8965419012492311E-01	
  +1.6225000000000000E+02	  +2.1184262423449798E+01	  +1.8903707798941344E+01	  +5.9389336625612572E+01	  +7.1553417621219964E+01	  +2.9606220258537824E-01	  +2.6419014531229379E-01	  +7.8980762016236072E-01	
  +1.6237500000000000E+02	  +2.1048481221476486E+01	  +1.8783355467656598E+01	  +5.9080563948551834E+01	  +7.1181402347652806E+01	  +2.9570197449433300E-01	  +2.6388009856729067E-01	  +7.8973742112725853E-01	
  +1.6250000000000000E+02	  +2.0935322306065533E+01	  +1.8683276585889722E+01	  +5.8785468361542534E+01	  +7.0825865495834378E+01	  +2.9558865478737911E-01	  +2.6379171585257338E-01	  +7.8991997880241294E-01	
  +1.6262500000000000E+02	  +2.0805533907704369E+01	  +1.8568222878528850E+01	  +5.8489111240981060E+01	  +7.0468808724073554E+01	  +2.9524458103400270E-01	  +2.6349562614623245E-01	  +7.8986357758588721E-01	
